"-zuJkmIjdRahT_yHED-62g","""Sushi Legend""","Scarborough","""175 Commander Boulevard, Unit 2""","Toronto","ON","M1S 3M7","43.7970053926","-79.2704776265","3.5","119","1","Buffets;Japanese;Restaurants;Asian Fusion;Sushi Bars"
"0-WocGTpO3Zm4q1Zzz49Rw","""Sushi Kame""",,"""132 W Church St""","Champaign","IL","61820","40.1185309","-88.2448027","3.5","131","1","Japanese;Sushi Bars;Restaurants"
"008ufO4N3ua0w03w_wPF2A","""Sushi Marche II""",,"""82 Laird Drive""","Toronto","ON","M4G 3V1","43.7055722","-79.3617581","4.5","3","0","Restaurants;Sushi Bars;Japanese"
"01l8MH9tBK6GPvJQdMU1gw","""Kaiseki Yu-zen Hashimoto""",,"""6 Garamond Court""","Toronto","ON","M3C 1Z5","43.7264355","-79.3348994","4.5","18","1","Japanese;Restaurants"
"024QUHVU7nlyW5y2BeeGLg","""Kyoto Scottsdale""",,"""7170 E Stetson Dr""","Scottsdale","AZ","85251","33.500223","-111.9268576","3.5","220","1","Bars;Restaurants;Cocktail Bars;Nightlife;Teppanyaki;Breakfast & Brunch;Sushi Bars;Japanese"
"02BXFKzu1rgaYulNGYvi6g","""Matsuda Japanese Cuisine""","Scarborough","""5651 Steeles Avenue E""","Toronto","ON","M1W 2B4","43.831795518","-79.2663108185","3.0","219","1","Restaurants;Japanese"
"02d6s2cnDKLllR4f3ykPug","""Yogis Grill""",,"""929 N Dobson Rd, Ste 102""","Mesa","AZ","85201","33.433887341","-111.868131906","3.0","56","1","Restaurants;Japanese"
"02HpCLBQi692DtVYNKTCPA","""Ikki Sushi Japanese & Cuisine""","Scarborough","""2328 Kingston Road""","Scarborough","ON","M1N 1V2","43.706546","-79.2514946","3.0","26","1","Restaurants;Sushi Bars;Japanese"
"03F9j-HFstHhxHOsWiNpkA","""FAI SUSHI""","Hauptbahnhof","""Lautenschlagerstr. 20""","Stuttgart","BW","70173","48.78165","9.17754","3.0","26","0","Restaurants;Sushi Bars;Japanese"
"0a2O150ytxrDjDzXNfRWkA","""Miku Toronto""","Harbourfront","""10 Bay Street, Unit 105""","Toronto","ON","M5J 2R8","43.6412346","-79.3773697","4.0","455","1","Restaurants;Japanese;Seafood;Sushi Bars"
"0bGgm49g9tgkpzIM6LFcKQ","""La Merveille du Vietnam""","Plateau-Mont-Royal","""4526 Rue Saint-Denis""","Montréal","QC","H2J 2L3","45.524057","-73.583601","2.0","6","0","Japanese;Sushi Bars;Restaurants;Vietnamese"
"0Buxoc0cRqjpvkezo3bqog","""Nobuo At Teeter House""",,"""622 E Adams St""","Phoenix","AZ","85004","33.4495554434","-112.06568217","4.5","422","1","Food;Tea Rooms;Restaurants;Japanese"
"0Bv0vFPdBs_E_5r1s3tHCw","""Sushi Mori""","Brown's Corners","""3235 Highway 7 E""","Markham","ON","L3R 3P9","43.8487652","-79.3486476","3.5","8","0","Korean;Restaurants;Sushi Bars;Japanese"
"0D6NKcLzVfQ3RcEPySmzDw","""Masa Sushi & Asian Grill""","Steele Creek","""12806 S Tryon St""","Charlotte","NC","28273","35.1050662283","-80.9874061483","3.5","112","1","Restaurants;Sushi Bars;Japanese"
"0e-j5VcEn54EZT-FKCUZdw","""Sushi Osaka""","Etobicoke","""5084 Dundas Street W""","Toronto","ON","M9A 1C2","43.6452327","-79.5324224","4.0","9","1","Japanese;Restaurants;Korean;Sushi Bars"
"0ED9PlLogo_HYWuoSRaTpw","""James Cheese Back Ribs""","Chinatown","""409 Spadina Ave""","Toronto","ON","M5T 2G6","43.65687","-79.39924","4.0","39","1","Korean;Japanese;Barbeque;Asian Fusion;Restaurants"
"0F42T07SdUQY24pidn9QwQ","""Daisuki Sushi""","Greensborough","""9275 Highway 48, Suite 5""","Markham","ON","L6E 0E9","43.8936363937","-79.2630008201","2.5","49","1","Restaurants;Korean;Sushi Bars;Japanese"
"0H9bomdciJmcqfojkxLnsA","""Tokyo Joe's""",,"""1935 S Val Vista Dr""","Mesa","AZ","85204","33.3812621","-111.7533744","3.5","153","1","Food;Sushi Bars;Asian Fusion;Poke;Restaurants;Japanese"
"0IxuB4s4ezsFSGM9Ru26hw","""Kibo Sushi House, Liberty village""","Liberty Village","""171 E Liberty Street""","Toronto","ON","M6K","43.6381832788","-79.4173282385","3.5","9","1","Japanese;Sushi Bars;Restaurants"
"0k5W44XU4uSEsPA163LKjQ","""Panda Express""",,"""31 S Higley Rd""","Higley","AZ","85236","33.3498347814","-111.720432043","2.0","18","1","Chinese;Japanese;Restaurants;Fast Food"
"0kD9yJIB2cmvOh8-WbcO_w","""Poki Bar Central""",,"""2836 E Indian School Rd, Ste A-1""","Phoenix","AZ","85016","33.4954365","-112.0197856","3.5","66","1","Japanese;Poke;Restaurants;Hawaiian;Food;Sushi Bars"
"0KQE_-HWEAL_eBKIsEFf3Q","""Sakura Seoul""","Langstaff","""7181 Yonge Street""","Markham","ON","L3T 0C7","43.8034468","-79.4193606","4.0","9","1","Japanese;Korean;Restaurants;Sushi Bars"
"0MCXyrNQGaqdYBcAwh3anQ","""Ai Sushi""",,"""220-5990 16th Avenue""","Markham","ON","L3P 7R2","43.8920814862","-79.2653187482","3.5","107","1","Sushi Bars;Restaurants;Japanese"
"0mGYvAFGxH9bGRqYHxS0BQ","""Touhenboku Ramen Restaurant""","Yonge and Eglinton","""2459 Yonge Street""","Toronto","ON","M4P","43.7114087","-79.3993231","3.5","100","1","Japanese;Noodles;Ramen;Restaurants"
"0mzesmyDRzZPLIgzQm5vmA","""Mysushi""",,"""9342 Bathurst Street, Unit 1A""","Vaughan","ON","L4J 8W1","43.8484343","-79.4589796","3.5","8","0","Japanese;Restaurants"
"0o_JtYrz5FRVMcAEVmf42w","""Grilled Ave Teriyaki House""",,"""705 S Forest Ave""","Tempe","AZ","85281","33.4228623","-111.9364395","3.5","85","1","Korean;Restaurants;Japanese"
"0P0pqZiqO2oJ5SjV66Pr3A","""Ubi Sushi""","Plateau-Mont-Royal","""72 Rue Saint-Viateur Ouest""","Montréal","QC","H2T 2K8","45.5249247","-73.5996982","4.5","7","1","Sushi Bars;Food;Japanese;Restaurants;Grocery;Asian Fusion"
"0pm-hpu8Rkfa16tLjWb-GQ","""Let's Eat Noodles""",,"""961 W Ray Rd, Ste 11""","Chandler","AZ","85225","33.3202262","-111.8584078","4.0","28","1","Restaurants;Noodles;Chinese;Ramen;Japanese"
"0tAbgK3TT6bNHtT4KOHZCQ","""Sakana-Ya""","Scarborough","""3636 Steeles Avenue E""","Markham","ON","L3R 1K9","43.8184046","-79.3298499","4.5","13","0","Japanese;Restaurants;Seafood"
"0xfVubbU3z8O2NcuEYSQNg","""Sushi 101 Bar and Grill""",,"""920 E University Dr, Ste D101""","Tempe","AZ","85281","33.4223065921","-111.925790447","3.5","302","1","Restaurants;Nightlife;Japanese;Sushi Bars;Bars"
"0xk7iTNyprOmjrNhSCTZrg","""Edamame Sushi""",,"""1298 Kingston Road, Suite 6""","Pickering","ON","L1V 1B7","43.8372663858","-79.0902864933","3.5","30","1","Sushi Bars;Restaurants;Japanese"
"0xvdC8F0HmFpAFkJk6nXLg","""Yojié Japanese Fondue""","Westside","""9440 W Sahara Ave, Ste 175""","Las Vegas","NV","89117","36.1455632","-115.3006082","4.5","348","1","Fondue;Specialty Food;Food;Restaurants;Asian Fusion;Desserts;Japanese;Hot Pot"
"0Y9iJRZO0fKEPKGKKzNoxA","""Running Pig""","Scarborough","""3636 Steeles Avenue E, Unit 15""","Markham","ON","L3R 1K9","43.8186557443","-79.3304511532","3.0","11","1","Taiwanese;Japanese;Restaurants"
"0ZLUXUoz3IxQoFCT5k8XUQ","""Sakura Inn""",,"""11883 N Saguaro Blvd""","Fountain Hills","AZ","85268","33.595314","-111.714678","4.0","13","0","Restaurants;Japanese"
"0_MI3uzOP0MMPNSfj5zB-g","""Monami Sushi""",,"""378 Oakwood Avenue""","Toronto","ON","M6E 2W1","43.6875682","-79.4388895","3.0","17","0","Japanese;Sushi Bars;Restaurants"
"10NSeX03xC2th8-HGFq3sw","""Chaya Japanese Cuisine""","Squirrel Hill","""2032 Murray Ave""","Pittsburgh","PA","15217","40.4338841","-79.923134","4.0","199","1","Soup;Restaurants;Sushi Bars;Japanese"
"15SZ_CzigAyVUbsijFFQJg","""Sushi Box""","Discovery District","""891 Bay St""","Toronto","ON","M5S 3K5","43.6628953","-79.3865166","4.0","30","1","Japanese;Restaurants"
"15_YllaQ7n_DOFTq1v0-lQ","""Sushi Hana""","Spring Valley","""5255 S Decatur Blvd""","Las Vegas","NV","89118","36.0944424","-115.2079863","3.5","8","0","Sushi Bars;Restaurants;Japanese;Buffets"
"17DImn_vPnuwU9hhRFXlUA","""Umami""","Lawrenceville","""202 38th St""","Pittsburgh","PA","15201","40.4667762","-79.964211","4.0","151","1","Nightlife;Japanese;Sushi Bars;Bars;Restaurants"
"1b7Ma0CBJ0oDPQrFOicOqQ","""Sushi Den Teppanyaki""",,"""155 Wellington Street E""","Aurora","ON","L4G 1J5","44.0018014","-79.4573899","4.0","48","1","Sushi Bars;Restaurants;Japanese"
"1C7mPT-9mFihyZq8-qLxgw","""Ichi Ban Japanese Restaurant & Sushi""",,"""2815 N Central Ave""","Phoenix","AZ","85004","33.4793412","-112.0736877","3.0","61","0","Sushi Bars;Restaurants;Japanese"
"1cGgVvEbuBlW2GDvJ112vA","""Gyubee""",,"""7100 Woodbine Avenue, Unit 100""","Markham","ON","L3R 5J2","43.8157563","-79.3500531","3.0","185","1","Barbeque;Restaurants;Japanese"
"1cva8o5XPlSQS2AEjm0pvg","""Sano Sushi""","Langstaff","""8143 Yonge Street""","Thornhill","ON","L4J 1W5","43.8263417","-79.4268246","3.0","68","1","Asian Fusion;Japanese;Restaurants"
"1g29d62cEojB-7mX7p8AzQ","""Kanji Steak and Sushi""","Spring Valley","""6125 S Fort Apache Rd, Ste 200""","Las Vegas","NV","89148","36.0764726","-115.2985769","4.5","82","0","Steakhouses;Restaurants;Japanese;Sushi Bars;Tapas/Small Plates"
"1g47zyA_utx8mpgmtLc6tg","""Teriyaki Madness""","The Lakes","""9151 W Sahara, Ste 104""","Las Vegas","NV","89117","36.1440204","-115.2971864","3.0","21","1","Fast Food;Asian Fusion;Japanese;Hawaiian;Restaurants"
"1gHrOMPMmqXxGMMkPOyE0Q","""Rising Sun Japanese Restaurant & Sushi Bar""","Westside","""9410 W Sahara Ave""","Las Vegas","NV","89117","36.1465677","-115.3007512","3.0","13","0","Restaurants;Japanese;Sushi Bars"
"1GWSJbsVfKCPXIYPap6nIA","""Oishii Japanese Ramen""","Milliken","""3280 Midland Avenue""","Toronto","ON","M1V 0C7","43.8060074142","-79.2881869152","2.0","4","0","Restaurants;Japanese"
"1hpF63f2NFRMS4xdw42RMQ","""Maki Sushi""",,"""30 Disera Drive, Unit 110""","Thornhill","ON","L4J 0A7","43.8116260664","-79.4542529861","2.5","57","0","Restaurants;Sushi Bars;Japanese"
"1HWH_BE_wMfX88cRoH-NCQ","""Sakawa Coffee & Japanese Restaurant""","Greektown","""867 Danforth Ave""","Toronto","ON","M4J 1L8","43.679799","-79.3397466","4.5","56","1","Breakfast & Brunch;Restaurants;Japanese;Cafes"
"1iDhSr6iOYG85JtqUSi_QQ","""Aji Sushi""",,"""1421 Ch Gascon, Ste 3""","Terrebonne","QC","J6X 4L9","45.7101548","-73.6511776","5.0","3","1","Japanese;Sushi Bars;Restaurants;Soup"
"1IHpn-2l9_r7mfFiU8xNvQ","""Nami""","Rosemont-La Petite-Patrie","""6705 Avenue Papineau""","Montréal","QC","H2G 2X4","45.5451299","-73.6001302","4.0","6","0","Japanese;Restaurants;Sushi Bars;Vietnamese;Buffets;Asian Fusion"
"1Jld8sFoInnOg3X5FP4ewQ","""Miso Sushi & Grill""",,"""280 Concord Pkwy S, Ste 125""","Concord","NC","28027","35.3853638","-80.642429","3.0","12","1","Restaurants;Sushi Bars;Japanese"
"1mh5CPdgsxz8uGVZ1cvRJw","""Umi Teriyaki""",,"""19001 Chemin Notre-Dame, 630""","Mirabel","QC","J7J 2A5","45.6742117478","-73.9194199627","2.0","3","1","Restaurants;Asian Fusion;Japanese;Fast Food;Sushi Bars"
"1MrJJ9tyNyfFrxaNZ67xFg","""Silk Road Gourmet Chinese""",,"""5301 Grove Rd, Ste 1""","Pittsburgh","PA","15236","40.3591070736","-80.0020897818","4.0","95","1","Steakhouses;Japanese;Chinese;Sushi Bars;Restaurants"
"1nF8Me63cpxIkFK8Ysx-DA","""Shabu Shabu Paradise""",,"""1716 W Horizon Ridge Pkwy, Ste 110""","Henderson","NV","89012","36.011899","-115.0628414","4.5","228","1","Fondue;Japanese;Restaurants"
"1nTMWMa6v-eBKkPYA3gxkQ","""99 Cent Sushi""","Downtown Core","""389 Church Street""","Toronto","ON","M5B 2E5","43.661442","-79.3789741","2.0","5","0","Sushi Bars;Restaurants;Japanese"
"1OJUGceftGbvw2ke2LigpA","""Wasabi""","High Park","""1730 Bloor St W""","Toronto","ON","M6P 1B3","43.6549423","-79.4588635","2.5","11","0","Japanese;Restaurants;Sushi Bars"
"1ORcqQT1DUHkKEZr1NpbrA","""Abokichi""","The Annex","""258 Dupont Street""","Toronto","ON","M5R 1V7","43.6751348","-79.4065469","4.0","8","0","Japanese;Sandwiches;Restaurants;Event Planning & Services;Soup;Caterers"
"1pttL4MkpxOL6Mj2azOjVQ","""Nao""","The Annex","""90 Avenue Road""","Toronto","ON","M5R 2H2","43.6722452402","-79.3958546904","4.0","33","0","Steakhouses;Asian Fusion;Restaurants;Japanese"
"1pXyaPUXMqZyxW1Ew7BLUg","""Guirei Japanese Restaurant""",,"""600 Queens Quay W""","Toronto","ON","M5V 3M3","43.6366084","-79.3973546","3.0","50","1","Japanese;Sushi Bars;Restaurants"
"1Q2_qfRwRziYXdCX5Oda6Q","""Hakata Ramen""","Ville-Marie","""1216 Rue Stanley, Suite 200""","Montréal","QC","H3B 2S7","45.498406179","-73.5726928711","3.0","63","1","Ramen;Noodles;Japanese;Restaurants"
"1Qs8-7DUkIYrQVjBzFqdnA","""Sasaki Sushi & Bar""",,"""7373 E Scottsdale Mall, Ste 6""","Scottsdale","AZ","85251","33.492301","-111.923019","4.0","34","1","Restaurants;Bars;Japanese;Sushi Bars;Nightlife;Cocktail Bars;Soup"
"1qVF1_pSuk88hrTek6bPeg","""Ginza of Tokyo""","Bluff Acres","""4802 E Washington Ave""","Madison","WI","53704","43.133354","-89.302295","2.0","8","0","Japanese;Restaurants"
"1tsUXKaHQ20rnfXMAdLUmA","""Daio Japanese Restaurant""","Church-Wellesley Village","""45 Carlton Street""","Toronto","ON","M5B 2H9","43.6616054641","-79.3813934686","3.5","56","1","Japanese;Restaurants"
"1UdRVfBlE3unETOu7BDCvw","""Nagoya Japanese Restaurant & Korean BBQ""","Southwest","""8310 S Rainbow Blvd, Ste 100""","Las Vegas","NV","89139","36.036676","-115.242713","3.0","56","0","Sushi Bars;Restaurants;Japanese;Korean"
"1UV-aVwRPCGgg5R-HAS6vA","""Sushi Ocean""",,"""1010 Eglinton Avenue W""","Toronto","ON","M6C 2C4","43.7003236","-79.4298279","3.0","20","1","Restaurants;Japanese"
"1UwaMUnVKeWcV14qvDmBRg","""Yuki Japanese & Korean Restaurant""",,"""3259 Dufferin St""","North York","ON","M6A 2T2","43.7206501","-79.4557227","3.5","46","1","Restaurants;Korean;Japanese"
"1WUvU-uN3Sjs5omB33im9g","""998 Naruto Sushi""",,"""10737 Yonge Street""","Richmond Hill","ON","L4C 9M9","43.8904304","-79.4404035","2.0","16","1","Restaurants;Japanese"
"1xqzw3Npo6aCTrMObhpA3Q","""Noodle Pop""",,"""645 Lakeshore Road E""","Mississauga","ON","L5G 1J6","43.5695274","-79.5668915","4.0","6","0","Restaurants;Japanese"
"1zH3_Agw8CTgSmKgg4JNmg","""Yasda Bento""",,"""18 W Adams St""","Phoenix","AZ","85003","33.4494906","-112.0741197","3.5","65","1","Restaurants;Korean;Noodles;Japanese"
"1zJdyb0mqvNhE-3xaaHwIA","""Sea Saw""",,"""7133 E Stetson Dr""","Scottsdale","AZ","85251","33.4991931","-111.927532","4.5","23","0","Restaurants;Japanese"
"1zoFPW-TDZsWdYZ_ccO7Rg","""Golden Maki Japanese Restaurant""",,"""1100 Davis Dr, Unit 3""","Newmarket","ON","L3Y 8W8","44.0649983","-79.430207","3.5","31","1","Restaurants;Japanese;Sushi Bars"
"1_Dg-GguWatioW4mvFQKQA","""Little Tokyo Bistro""","South Side","""2122 E Carson St""","Pittsburgh","PA","15203","40.4281728","-79.97535","4.5","103","1","Sushi Bars;Restaurants;Japanese;Korean"
"21762yRZkQ6H0wZVmTiM9g","""Koiya Izakaya""","Wychwood","""813 Saint Clair Avenue W""","Toronto","ON","M6C","43.6804124","-79.4307415","3.5","6","0","Restaurants;Japanese"
"22SabxkOHG2gD4VuVlQR5Q","""China Star""","Junction Ridge","""515 Junction Rd""","Madison","WI","53717","43.0714257","-89.5248896","2.5","7","0","Chinese;Restaurants;Japanese"
"23Dg53bT4WIJDK26WPR7vQ","""Maru & Maru Sake Bar""","Willowdale","""5347 Yonge Street""","Toronto","ON","M2N 7A1","43.7748988251","-79.4141480213","3.5","18","0","Nightlife;Food;Japanese;Bars;Restaurants;Beer;Wine & Spirits;Lounges"
"24UHe1SZ4cgm6u6bU_L6xA","""Sushi Rock""",,"""621 E Green St""","Champaign","IL","61820","40.1100643","-88.229494","3.0","42","1","Restaurants;Asian Fusion;Sushi Bars;Japanese;Korean"
"251cOqWFI9t0udLSdS6SCA","""Aki Da Japanese Seafood House""","The Beach","""1911 Queen St E""","Toronto","ON","M4L 1H3","43.6687183","-79.3043461","2.5","22","0","Seafood;Restaurants;Japanese"
"25c15dEPrBrWr4tR1r6sTg","""Takamatsu""",,"""4214 W Dunlap Ave""","Phoenix","AZ","85051","33.5679274","-112.1495757","3.5","224","1","Japanese;Restaurants;Korean"
"25CzbDgm1MsT31NhA6KYog","""Kasai""","Carnegie","""146 E Main St""","Carnegie","PA","15106","40.407946","-80.085541","4.0","63","1","Sushi Bars;Restaurants;Japanese"
"26Kt6gQRF7S6m7crwR0tjw","""Hibachi Grill""",,"""1848 Liverpool Road, Suite 6""","Pickering","ON","L1V 1W3","43.8365055","-79.0915206","5.0","64","1","Restaurants;Japanese;Chinese"
"29dIXUeStU7flMUV-630Uw","""Sakura""","Ville-Marie","""3450 Rue Drummond""","Montréal","QC","H3A 1B1","45.4992677","-73.5780482","3.5","18","1","Restaurants;Japanese"
