"-dgUbX_lFqklJuf29A7piQ","""Matador Restaurant""",,"""125 E Adams St""","Phoenix","AZ","85004","33.4493093","-112.07194","3.0","58","0","Mexican;Restaurants;Greek"
"-DrDzpZaMrNnH55ZVyTXRQ","""Black Chile Mexican Grill""",,"""2502 E Camelback Rd""","Phoenix","AZ","85016","33.5102068","-112.0272041","3.5","95","0","Mexican;Restaurants"
"-e_UQJVTzIPweX4TcPUYVw","""Mexx32""",,"""3154 E Camelback Rd""","Phoenix","AZ","85016","33.5112826364","-112.013695726","4.5","177","0","Restaurants;Mexican;Nightlife;Latin American;Bars;Cocktail Bars"
"-fn65iT4z-nh1Ybfyajxng","""La Terraza Bar & Grill""",,"""3975 Cascades Blvd""","Kent","OH","44240","41.097423","-81.3882792","3.5","46","1","Restaurants;Mexican"
"-FNquqGseSCVMWo7KbK-Tg","""Chipotle Mexican Grill""","University","""4530 S Maryland Pkwy""","Las Vegas","NV","89119","36.1070796309","-115.137064488","3.5","119","1","Restaurants;Mexican;Fast Food"
"-fX1N-Pg_kxa7KK6gCv8Ag","""Los Arcos Mexican Restaurant""","University City","""9601 N Tryon St""","Charlotte","NC","28262","35.316384","-80.739983","2.5","9","0","Mexican;Restaurants"
"-FyfimfMvvOcMT7Cr4q2Aw","""Chipotle Mexican Grill""",,"""7700 W Arrowhead Towne Center Dr""","Glendale","AZ","85308","33.5386523","-112.1859866","4.0","6","1","Restaurants;Fast Food;Mexican"
"-G7MPSNBpxRJmtrJxdwt7A","""La Costa Del Sol""","Sunrise","""2208 S Nellis Blvd""","Las Vegas","NV","89104","36.1470589","-115.0644991","3.5","37","1","Restaurants;Salvadoran;Mexican;Latin American"
"-HVFJ-fD12z1evEExDPZ_A","""Mama Mia""",,"""816 Saint Clair Avenue W""","Toronto","ON","M6C 1B6","43.6809470514","-79.4301813841","4.0","8","0","Restaurants;Latin American;Mexican;Spanish"
"-HYt7RFN333ATu9UwYcKCg","""Chipotle Mexican Grill""",,"""9188 Mentor Ave""","Mentor","OH","44060","41.6766092","-81.309983","3.0","19","1","Restaurants;Mexican;Fast Food"
"-iBk1_3M_efQtY6Bcygp5w","""Viva Salsa""",,"""4111 Boulder Hwy""","Las Vegas","NV","89121","36.1337103","-115.0850568","4.5","8","1","Restaurants;Mexican"
"-ilCufjKjeswCLyIrCtuqQ","""Tequila Bar and Grill""","The Strip","""Bally's Hotel and Casino, 3645 Las Vegas Blvd S""","Las Vegas","NV","89136","36.1159916579","-115.171309034","3.5","164","0","Restaurants;Mexican;Nightlife;Bars"
"-IZvuqxekWEvJqDw308daQ","""Los Favoritos Tacos Shop""",,"""1340 E Broadway Rd, Ste 105""","Tempe","AZ","85282","33.4082978","-111.9161212","3.5","174","1","Sandwiches;Restaurants;Tacos;Mexican;Salad;Breakfast & Brunch"
"-jghjupgk9DVw5M-dCr3mw","""Ramiros Mexican Food""",,"""3329 E Bell Rd""","Phoenix","AZ","85032","33.6399009","-112.0100999","3.5","19","1","Mexican;Restaurants"
"-kbEaXQsyEVgKUZRmui0zA","""Taco Bell""",,"""805 E Main Street""","Kent","OH","44240","41.153937","-81.347485","4.0","6","1","Fast Food;Restaurants;Mexican;Tex-Mex"
"-kHQWsdlHfASvHCj59dzGA","""Del Taco""",,"""1802 W Union Hills Dr""","Phoenix","AZ","85027","33.6547926","-112.0978659","2.0","27","1","Mexican;Restaurants;Tacos"
"-kTHAUKuzh7cFZjVAW55Ug","""Chipotle Mexican Grill""",,"""16729 Lorain Ave""","Cleveland","OH","44111","41.45022","-81.814058","2.5","37","1","Mexican;Fast Food;Restaurants"
"-LAiusd8GnWFR8atxbT-Vw","""Los Arcos Mexican Restaurant""",,"""3542 Mount Holly Huntersville Rd""","Charlotte","NC","28216","35.3225328","-80.9450291","3.0","50","1","Restaurants;Mexican"
"-lVLYkjJwCihTj4dlqZcNQ","""La Sala Tequila Cantina""",,"""2475 W Queen Creek Rd""","Chandler","AZ","85248","33.2610904597","-111.884162799","3.5","62","1","Bars;Restaurants;Nightlife;Latin American;Mexican"
"-mcuv5UOSmbzi-aQNsUI9A","""Jimmy's Backyard BBQ""",,"""526 Graham Rd""","Cuyahoga Falls","OH","44221","41.1579022","-81.4927268","3.5","36","1","Sandwiches;Restaurants;Barbeque;Tex-Mex;Mexican"
"-mf9zEA55pDGua4aF0XKCw","""Jalisco Mexican Restaurant""",,"""35757 Lake Shore Blvd""","Eastlake","OH","44095","41.666243","-81.427336","2.5","28","0","Mexican;Restaurants"
"-n1g9MdeG46v1-gzZ4ldvQ","""Del Taco""",,"""1811 W Craig Rd""","North Las Vegas","NV","89032","36.239068","-115.167814","2.0","21","1","Restaurants;Fast Food;Mexican"
"-NjZ5HZApXjRJaTVZeSO_w","""San Salvador Restaurant""",,"""6651 Smoke Ranch Rd""","Las Vegas","NV","89108","36.2029769","-115.2412101","4.0","24","1","Restaurants;Salvadoran;Mexican;Latin American;American (New)"
"-o082vExIs0VVNSuZmiTQA","""Frank & Lupe's Old Mexico""",,"""4121 N Marshall Way""","Scottsdale","AZ","85251","33.4952592972","-111.928805268","3.5","470","1","Mexican;Restaurants"
"-OmQXmGomWfJNi449Uh99g","""Federico's Mexican Food""",,"""5644 S Central Ave""","Phoenix","AZ","85040","33.394233","-112.073943","1.0","3","1","Restaurants;Mexican"
"-oNA-hHvChqdg1UmB8f1hQ","""Jimmy Guaco's""","Ville-Marie","""1194 Rue Peel""","Montréal","QC","H3B 2T6","45.4992944","-73.5718597","4.0","6","0","Mexican;Restaurants"
"-OOVJcc1-qOUqI9131u0gw","""Carlos O'Brien's - Avondale""",,"""765 N 114th Ave""","Avondale","AZ","85323","33.4545746214","-112.304992676","3.0","96","1","Mexican;Nightlife;Bars;Desserts;Food;Salad;Restaurants"
"-OuTv9a9_MabQjyiZx2Stw","""Filiberto's Mexican Food""",,"""4701-5049 W Roosevelt St""","Phoenix","AZ","85043","33.4597930817","-112.168393135","2.5","11","1","Restaurants;Mexican"
"-PKUAor_Nz_IaNjP_jIwyA","""Playa Cabana - Hacienda""","The Annex","""14 Dupont Street""","Toronto","ON","M5R 1V3","43.6770684","-79.3981842","3.5","109","1","Restaurants;Mexican"
"-pL4Id5cuz2yC2UKi2Yq9A","""Las Margaritas""","Eastland","""4426 E Independence Blvd""","Charlotte","NC","28205","35.1959856","-80.7686917","4.0","88","1","Restaurants;Mexican"
"-qb_3LLSnBcHA6zc8NRSxQ","""Rio Mirage Cafe""",,"""13863 W Bell Rd""","Surprise","AZ","85379","33.6374267824","-112.358839394","3.5","246","1","Mexican;Cafes;Restaurants"
"-QC71Wuh0TyJI0RAZ3d0Iw","""Chipotle Mexican Grill""",,"""2501 E Franklin Blvd""","Gastonia","NC","28056","35.2601488916","-81.1331162229","3.0","20","1","Mexican;Restaurants;Fast Food"
"-QKKkUEQhDVndxZDT9SovQ","""Los Aztecas""",,"""100 Fort Mill Sq""","Fort Mill","SC","29715","34.990158","-80.951638","4.0","16","0","Mexican;Restaurants"
"-Qkx7W0itbAApcG5lJuMFQ","""Jaburritos""","The Strip","""3535 S Las Vegas Blvd""","Las Vegas","NV","89109","36.1175754745","-115.170291604","4.5","189","1","Mexican;Japanese;Restaurants;Asian Fusion;Sushi Bars;Seafood"
"-rCIoxp7pqN3xY7E3-v56Q","""Arriba Mexican Grill""",,"""4649 E Chandler Blvd""","Phoenix","AZ","85048","33.3047984","-111.9815537","3.0","219","1","Mexican;Restaurants"
"-rMJrY16eFTQd4I035G1oQ","""El Salsita""",,"""35 N Country Club Dr""","Mesa","AZ","85201","33.4161829","-111.839574","2.5","14","1","Breakfast & Brunch;Fast Food;Restaurants;Mexican"
"-RM_sAnISkMlo7q4auKJ4w","""Mucho Burrito""","Lisgar","""2963 Argentia Rd, Unit 3""","Mississauga","ON","L5N 0A2","43.5979387","-79.7840856","3.0","6","1","Restaurants;Mexican"
"-ru0u1V1Asp1oc1b_yL-Dg","""Pollos Culiacan""",,"""2462 N Las Vegas Blvd""","North Las Vegas","NV","89030","36.2045","-115.11513","5.0","6","1","Tacos;Mexican;Seafood;Restaurants;Chicken Shop;American (Traditional);Food;Food Trucks"
"-sAfscV-SWC278qqCNxraQ","""Mesa Community Family Restaurant""",,"""535 N Country Club Dr""","Mesa","AZ","85201","33.4252630602","-111.839565709","3.0","15","1","Burgers;American (Traditional);Breakfast & Brunch;Restaurants;Mexican"
"-sYbz2nZY6iVFPd957E7dw","""Chipotle Mexican Grill""",,"""11015 N Scottsdale Rd, Ste 100""","Scottsdale","AZ","85254","33.5859839587","-111.925648364","3.0","30","1","Restaurants;Mexican;Fast Food"
"-trCUd86vf5FzUAhkr20Ng","""Del Yaqui""",,"""9201 S Avenida Del Yaqui""","Guadalupe","AZ","85283","33.3633651","-111.9624951","4.0","32","1","Restaurants;Mexican"
"-TWZ4-AM76pUxPIt47mInw","""Ketzal Mexican Grill""",,"""20910 N Tatum Blvd""","Phoenix","AZ","85050","33.6756727","-111.9791944","3.0","14","0","Restaurants;Mexican"
"-u0rjFgBL33tgSl-zTn85g","""Chi Chi's Tacos""",,"""""","Phoenix","AZ","85013","33.5080943","-112.0863874","5.0","5","0","Restaurants;Mexican"
"-uMpSkdN39sz9MbjkauVTQ","""Taquitos Marimar""","Capitol","""Downtown Library Mall""","Madison","WI",,"43.0755245","-89.3989878","4.5","6","1","Restaurants;Mexican;Food;Food Trucks"
"-uqIK0vIzD_7PrnCgwhlHA","""The Golden Burrito""",,"""2215 Steeles Avenue W, Suite 2""","Toronto","ON","M3J 3N2","43.7852360621","-79.4776351599","3.5","33","0","Restaurants;Mexican;Fast Food"
"-uRKqmzVCRxsuuH0nXq6Bw","""La Matraca""","Plateau-Mont-Royal","""4607, rue Saint-Denis""","Montréal","QC","H2J 2L3","45.5246077","-73.5843123","4.0","51","1","Mexican;Restaurants"
"-uRn5Hf1uo4vf3UTtOvIfA","""Don Tortaco Mexican Grill""",,"""3085 N Rainbow Blvd""","Las Vegas","NV","89108","36.2159813265","-115.24277514","3.5","32","1","Mexican;Restaurants"
"-Ut87cwGFsO3444Rd11p0Q","""Federico's Mexican Food""",,"""13132 W Camelback Rd""","Litchfield Park","AZ","85340","33.508441","-112.341953","3.5","63","1","Mexican;Restaurants"
"-uu7YbF9wzVdugDKb5DGaA","""Taco Bell""",,"""1061 North Court Street""","Medina","OH","44256","41.153723","-81.863469","4.0","5","1","Tex-Mex;Restaurants;Fast Food;Mexican"
"-UxAJfViirpbkbth6_RKTw","""Salsarita's Fresh Mexican Grill""",,"""8111 Concord Mills Blvd, Ste 101""","Concord","NC","28027","35.3713178","-80.7183571","1.0","8","1","Tex-Mex;Fast Food;Mexican;Restaurants;Salad"
"-UXH_mn5SLip3MMiaGM69g","""Taco Mich""",,"""2720 W Van Buren""","Phoenix","AZ","85009","33.4512893825","-112.118539636","5.0","3","1","Restaurants;Mexican;Latin American;Tacos"
"-vP9rja8YzbRRTX5C1K3dQ","""Tacos La Hidalguense""",,"""2635 Little Rock Rd""","Charlotte","NC","28214","35.242273","-80.937658","4.0","6","1","Mexican;Restaurants;Food;Food Trucks"
"-wcyWzSRk0KtYNzrMrLXHQ","""Arizona Frybread""",,"""16816 N Cave Creek Rd""","Phoenix","AZ","85032","33.6390234","-112.0312762","3.5","27","0","Desserts;Restaurants;Imported Food;American (New);Food;Ethnic Food;Specialty Food;Mexican"
"-weah7G6XZrdmE_0scCyig","""Chuy's Mesquite Broiler""",,"""3222 E Indian School Rd""","Phoenix","AZ","85018","33.495636","-112.0118971","3.5","21","0","Restaurants;Mexican"
"-wUKgQXAMC4H5hiBOgpT6g","""Taco Bell""",,"""1415 West Elliot Road""","Tempe","AZ","85284","33.349062","-111.961686","3.0","25","1","Restaurants;Mexican;Tex-Mex;Fast Food"
"-x2NjuDTiphKwCixSrv_SQ","""El Milagro""","Beechview","""1542 Beechview Ave""","Pittsburgh","PA","15216","40.411087","-80.025049","4.5","45","0","Restaurants;Mexican;Latin American"
"-xIrVu_7prj_0GDl1tds1w","""Los Dos Diablitos""",,"""1101 West University Dr, Ste 101""","Tempe","AZ","85281","33.4218059559","-111.954213568","4.5","70","1","Restaurants;Breakfast & Brunch;Mexican;Delis"
"-xSlD0TO9FA-q4VpTirWUQ","""Calle 8 Restaurant & Lounge""",,"""5025 N 7th Ave""","Phoenix","AZ","85013","33.5102606","-112.0819424","4.5","11","1","American (New);Restaurants;Cuban;Mexican"
"-X_w25LQmz6SDcJIFyAPJw","""Roberto's Taco Shop""","Southeast","""7390 S Las Vegas Blvd, Ste 110""","Enterprise","NV","89123","36.0553440107","-115.171695091","3.0","101","1","Mexican;Restaurants"
"-YBC5pR2eW0C2sPygH25MA","""Chipotle Mexican Grill""",,"""2546 E Craig Rd, Ste 100""","North Las Vegas","NV","89030","36.2402631028","-115.116185266","3.0","103","1","Mexican;Fast Food;Restaurants"
"-YCd2_DdJUeZx3RRcmIZ_g","""Taco Bell""","Spring Valley","""3595 S Durango Dr""","Las Vegas","NV","89147","36.1244924541","-115.279386338","2.5","21","1","Restaurants;Fast Food;Tex-Mex;Mexican"
"-yeIdDaCHwXnWfjoGQNYoQ","""Matta's Cantina""",,"""1157 North Ellsworth Rd""","Mesa","AZ","85207","33.4364793","-111.6308147","2.0","17","0","Mexican;Restaurants"
"-z0hKdmi9e37zZoUE6bjiQ","""Taco Bell""",,"""2618 State Rd""","Cuyahoga Falls","OH","44223","41.145004","-81.508702","3.0","4","1","Mexican;Fast Food;Tex-Mex;Restaurants"
"-Z358O0-8eH0sgSjKINvMA","""Barburrito - Dufferin Mall""","Brockton Village","""900 Dufferin St""","Toronto","ON","M6H 4A9","43.6560132","-79.4352469","3.5","7","1","Restaurants;Fast Food;Mexican"
"-zbJp3NGEhvmNOiFziN8Lg","""Lopez Restaurant""","Downtown","""1720 E Charleston Blvd, Ste 13""","Las Vegas","NV","89104","36.1588446","-115.1259842","4.5","3","1","Restaurants;Mexican;Food"
"-zhywnaBiGRNcr6kbDagBQ","""Taqueria Don Pancho""",,"""6710 W Indian School Rd""","Phoenix","AZ","85033","33.4948163","-112.2044859","4.5","24","1","Restaurants;Mexican"
"-zRDLAmg2h9uKpNY0OYdVQ","""Burrito Bandito""",,"""18631 N 19th Ave, Ste 100""","Phoenix","AZ","85027","33.65596","-112.098494","3.0","21","0","Restaurants;Mexican"
"-_nz_8EPGQKKTd8loQDgXQ","""Salsarita's Fresh Mexican Grill""","Derita","""1530 Overland Park Ln, Ste 1-100""","Charlotte","NC","28262","35.3176552215","-80.7721924782","3.0","22","1","Caterers;Restaurants;Event Planning & Services;Mexican;Fast Food;Tex-Mex"
"-_O0VCqTfHWwweJsj7khNg","""Chipotle Mexican Grill""",,"""371 Howe Rd, Ste C""","Cuyahoga Falls","OH","44221","41.1192992359","-81.4766817016","3.0","20","1","Mexican;Restaurants;Fast Food"
"-_xSWL2yxziy9aDHH6swBw","""Taco Bell""",,"""2050 Lebanon Church Rd""","West Mifflin","PA","15122","40.348089","-79.945507","3.0","9","1","Restaurants;Tex-Mex;Mexican;Fast Food"
"007FFjmDHkT9cLE6O4Cqxg","""Arizona Room Patio Grill""",,"""524 N 92nd St""","Scottsdale","AZ","85256","33.4543305","-111.8856396","2.5","12","1","Pubs;Nightlife;Bars;Restaurants;Mexican;Tex-Mex"
"01HlBwitl4q_sEHzJ8wx-w","""Burrito Loco""","Discovery District","""47 Charles St W""","Toronto","ON","M4Y","43.6681762","-79.3888926","2.5","6","0","Mexican;Restaurants"
"01JF2gJiPKa9MazZUiNtlQ","""Restaurant Little Mexico""",,"""24 Woodstream Blvd""","Woodbridge","ON","L4L 8C4","43.7766311","-79.6054805","4.0","3","0","Mexican;Restaurants"
"02eESJZNF3qigrJ3GNRgIQ","""Taqueria Yaqui""",,"""3516 E McDowell Rd""","Phoenix","AZ","85008","33.4657273","-112.0057729","4.5","18","1","Mexican;Restaurants"
"03Yt7kMeYihN_y6ptiXxyQ","""Del Taco""","Centennial","""6311 Centennial Center Blvd""","Las Vegas","NV","89149","36.2738452633","-115.268174694","3.0","21","1","Fast Food;Restaurants;American (Traditional);Mexican"
"04j0-HsVeAzrvkJwdyaybQ","""Tenoch Restaurant""","Wychwood","""933 Saint Clair Avenue W""","Toronto","ON","M6C 1C7","43.6795441","-79.4351529","3.5","49","1","Mexican;Restaurants"
"05Solp0aY1YTZqoORMjUTg","""La Pupusa Loca""","Sunrise","""1000 N Nellis Blvd, Ste M""","Las Vegas","NV","89110","36.1782264709","-115.061637878","2.5","9","1","Restaurants;Fast Food;Mexican;Spanish;Burgers"
"06MlxbtB4ZYeg_ri02RIAQ","""El Pollo Loco""","Westside","""2401 S Decatur Blvd""","Las Vegas","NV","89102","36.1450236","-115.2075863","2.5","53","1","Restaurants;Fast Food;Mexican"
"08R3xSHVEFtvn7oxLu54sQ","""Caifan Tacos Bar""","Rosemont-La Petite-Patrie","""67 Rue Beaubien E""","Montréal","QC","H2S 1R1","45.5312235","-73.6077996","4.5","9","1","Bars;Cocktail Bars;Restaurants;Mexican;Nightlife"
"09Hl38pDGEe1uSBNiqLKzg","""Casa de Mateo""","Notre-Dame-de-Grâce","""6000 Avenue de Monkland""","Montréal","QC","H4A 1G8","45.4711981","-73.6266922","3.0","5","0","Mexican;Restaurants"
"0AQnRQw34IQW9-1gJkYnMA","""Diablo's Cantina""","The Strip","""3770 Las Vegas Blvd S""","Las Vegas","NV","89109","36.1041326556","-115.17354363","3.0","1134","0","Restaurants;Mexican;Nightlife;Bars"
"0bqV9uzFVz98Bn_RImcJTg","""QDOBA Mexican Eats""",,"""175 N Stephanie St, Ste 100""","Henderson","NV","89074","36.0399295807","-115.047407895","3.5","67","1","Fast Food;Mexican;Caterers;Event Planning & Services;Restaurants"
"0C38ezzbBX-dWxpnnwYAzg","""Burrito Zone""","Unionville","""5261 Highway 7 E, Suite B-102""","Markham","ON","L3P 1B8","43.8666884","-79.2837164","2.0","39","1","Mexican;Restaurants"
"0CwhlQzyXG_7RqEu-2pMSQ","""Margarita Grille""","Eastside","""3000 Paradise Rd""","Las Vegas","NV","89109","36.1364308","-115.1523363","3.0","3","1","Mexican;Restaurants"
"0FaN1j1taOB1WbzEjwIp8w","""Landmark Tavern & Grille""",,"""7865 Plains Rd""","Mentor On The Lake","OH","44092","41.6199896943","-81.4549198032","4.5","3","1","Pizza;Mexican;American (Traditional);Bars;Sports Bars;Burgers;Restaurants;Nightlife;Seafood"
"0FH5h58Qls1VIuXh5QORlg","""El Sol Mexican Art Cafe""","The Danforth","""1448 Danforth Ave""","Toronto","ON","M4J 1N4","43.6829474","-79.3265169","3.0","41","1","Restaurants;Mexican"
"0FPlueS5F6l5xIf8Zw8iEQ","""La Palapa""","Strip District","""Pittsburgh Public Market, 2401 Penn Avenue""","Pittsburgh","PA","15201","40.4535609","-79.9805948","4.5","6","0","Restaurants;Mexican"
"0fW77t7I2673JY27JWC-yw","""Moreno's Mexican Grill""",,"""6510 S Higley Rd""","Gilbert","AZ","85296","33.2319848788","-111.721209884","3.0","59","1","Restaurants;Mexican"
"0fyxLMASE5bfYAgW6MYM_g","""Top Shelf Mexican Food & Cantina""",,"""21910 N 83rd Ave""","Peoria","AZ","85383","33.6820682","-112.2385597","2.5","146","1","Restaurants;Mexican"
"0G1y7uV7w1D2uziS4Lt_Dw","""Chapalas Mexican Restaurants""","Southeast","""3331 E Tropicana Ave""","Las Vegas","NV","89121","36.099641","-115.1039","3.5","153","1","Mexican;Restaurants"
"0Ge4hEQ8HYnrkfm8UHj2BQ","""My Big Fat Greek Gyro""",,"""12027 Perry Hwy""","Wexford","PA","15090","40.6319168","-80.0584404","4.0","40","1","Mexican;Restaurants;Greek"
"0iPXuywgu37dDpwLMudACQ","""Taco Bell""","Anthem","""11051 So. Eastern""","Henderson","NV","89012","35.994716","-115.10097","2.5","26","1","Tex-Mex;Mexican;Fast Food;Restaurants"
"0iWPGjWRBrLasX55aJRdOg","""Bea Taco Town""","Downtown","""110 Smithfield St""","Pittsburgh","PA","15222","40.4374166","-80.0001443","4.5","9","1","Restaurants;Mexican;Latin American"
"0jAexNHRHhkQv4zNYqenBA","""El Hefe""",,"""4425 N Saddlebag Trl""","Scottsdale","AZ","85251","33.5014121","-111.9219982","3.0","339","1","Restaurants;Mexican;Sports Bars;Bars;Nightlife;Dance Clubs"
"0kgF4xewcPRTLO4RH3EPHw","""Taco Bell""",,"""8906 Darrow Road""","Twinsburg","OH","44087","41.30865","-81.44016","2.5","12","1","Tex-Mex;Restaurants;Fast Food;Mexican"
"0kyVqnMoflj3DLDecGK89Q","""Taco Bell""","Tremont","""3314 Steelyard Drive""","Cleveland","OH","44109","41.460284","-81.690501","2.5","16","1","Tex-Mex;Fast Food;Restaurants;Mexican"
"0LP1QdHGn6ZPZPrG9k3DkQ","""Mucho Burrito""",,"""1550 Kingston Road""","Pickering","ON","L1V 1C3","43.8428589937","-79.082387122","3.5","12","1","Mexican;Restaurants"
"0MAsCdFPG8n0gg46we5Q1g","""Quesada Burritos & Tacos""","Edgeley","""90 Edgeley Boulevard""","Concord","ON","L4K 5W7","43.7966366","-79.5330992","2.0","18","1","Restaurants;Mexican;Fast Food"
"0Mp_0j2dfMXE6l-3Raqorg","""Taco Bell""",,"""3517 W Glendale Ave""","Phoenix","AZ","85051","33.5382036134","-112.135097036","3.5","7","1","Tex-Mex;Mexican;Restaurants;Fast Food"
"0mS42KOASlBugoM-SAc7gQ","""Tacos Mexicanos""",,"""223 Highland Rd E""","Macedonia","OH","44056","41.2994789758","-81.5176079312","4.5","74","1","Mexican;Restaurants;Latin American;Food"
"0nki-StQkYNVHi5EQl-Ayw","""Taqueria Y Cenaduria Culiacan""",,"""9115 W Van Buren St""","Tolleson","AZ","85353","33.4502133","-112.2559513","4.0","26","1","Mexican;Food;Restaurants"
"0NlMDqEzvwyRDX4XlqoO3g","""Barburrito - Vaughan""",,"""3604 Major MacKenzie Dr W""","Vaughan","ON","L4H 3T6","43.8460497","-79.5564366","3.0","5","1","Fast Food;Mexican;Restaurants;Tex-Mex"
"0odAupWjDV8gwhaLqyh1-A","""Chipotle Mexican Grill""","Downtown","""875 Grand Central Pkwy""","Las Vegas","NV","89106","36.1634205","-115.1588431","2.5","24","1","Salad;Fast Food;Mexican;Vegetarian;Restaurants"
"0QBFtNNj9RIggZGeivcbEg","""Plaza Bonita""",,"""2815 W Carefree Hwy""","Phoenix","AZ","85085","33.7977606","-112.1208432","4.0","149","1","Restaurants;Bars;Nightlife;Cocktail Bars;Mexican"
"0QdYrqcJTJTvQNk-1WsCbA","""Gil's Kitchen""",,"""7631 Sharon Lake Rd, Ste J""","Charlotte","NC","28210","35.128067","-80.874879","4.5","34","0","Mexican;Restaurants;Caribbean;Colombian;Latin American"
"0qOI8lOZvvhrbtxqjaBQMg","""Los Favoritos Taco Shop""",,"""8489 E McDonald Dr""","Scottsdale","AZ","85250","33.5238776","-111.8979282","4.0","112","1","Restaurants;Mexican"
"0qpghEyCncWjrsK80btMbQ","""Tacos Frida""","Sud-Ouest","""4350 Rue Notre Dame O""","Montréal","QC","H4C 2W6","45.4751735","-73.5863031","4.5","15","1","Restaurants;Mexican"
"0QSnurP5Ibor2zepJmEIlw","""Tacos La Mexicana""","Spring Valley","""3555 S Durango Dr, Ste B101""","Las Vegas","NV","89147","36.1248970032","-115.279167175","4.0","141","1","Food;Food Delivery Services;Restaurants;Mexican"
"0r1Ow0HYAAjU7oM_2ePN6g","""Bull River Taco""","Squirrel Hill","""1707 Murray Ave""","Pittsburgh","PA","15217","40.4377293","-79.9227349","4.0","44","1","Tacos;Restaurants;Mexican"
"0rgIGqS5t26BMrRd73P6QA","""El Rinconcito""","Starmount","""201 W Arrowood Rd, Ste F, Galaxy Food Center""","Charlotte","NC","28273","35.1338559","-80.893259","4.5","3","1","Mexican;Latin American;Breakfast & Brunch;Cuban;Restaurants;Puerto Rican;Caribbean"
"0rjArZxONWhzsr58ddAeEQ","""Fat Bastard Burrito Co""","Bloor-West Village","""2400 Bloor Street W""","Toronto","ON","M6S 1P5","43.6497757793","-79.4830290513","2.5","19","1","Restaurants;Mexican"
"0rN_o7_IfshAHQwzMUK8nA","""Chipotle Mexican Grill""",,"""33599 Aurora Rd""","Solon","OH","44139","41.3853423","-81.4405019","1.5","50","1","Fast Food;Restaurants;Mexican"
