357,9.88E+17,IBumbybee,,04/21/2018 20:49:02,en,8927,62489,8322,New York,125018,http://twitter.com/IBumbybee/statuses/987780268785307654,
358,9.88E+17,CarlaDelzo,,04/21/2018 20:49:01,en,1369,9583,2101,"Las Vegas, NV",19206,http://twitter.com/CarlaDelzo/statuses/987780261860519936,
359,9.88E+17,CelesteUSAproud,,04/21/2018 20:48:53,en,2409,16863,1685,"Florida, USA",33766,http://twitter.com/CelesteUSAproud/statuses/987780229665116161,
360,9.88E+17,superstitionhi1,,04/21/2018 20:48:48,en,135,945,150,"Arizona, USA",1930,http://twitter.com/superstitionhi1/statuses/987780209326800896,
361,9.88E+17,MommyLydZard,,04/21/2018 20:48:45,en,679,4753,972,"Houston, TX",9546,http://twitter.com/MommyLydZard/statuses/987780194860720130,
362,9.88E+17,xpressivemocha,,04/21/2018 20:48:44,en,7,49,9,"Glendale Heights, IL",138,http://twitter.com/xpressivemocha/statuses/987780194051284993,
363,9.88E+17,whodatmommy,,04/21/2018 20:48:41,en,230,1610,1520,"whodatville, louisiana",3260,http://twitter.com/whodatmommy/statuses/987780178557489153,
364,9.88E+17,noblin_h,,04/21/2018 20:48:40,en,168,1176,247,"North Carolina, USA",2392,http://twitter.com/noblin_h/statuses/987780175243997184,
365,9.88E+17,PGutierrez630,,04/21/2018 20:48:36,en,22732,159124,20665,"Los Gatos, CA",318288,http://twitter.com/PGutierrez630/statuses/987780160232480768,
366,9.88E+17,LizSmith63,,04/21/2018 20:48:36,en,437,3059,389,,6158,http://twitter.com/LizSmith63/statuses/987780157120438291,
367,9.88E+17,PamelaB98884515,,04/21/2018 20:48:27,en,257,1799,403,,3638,http://twitter.com/PamelaB98884515/statuses/987780119250063362,
368,9.88E+17,JetMech_01,,04/21/2018 20:47:59,en,270,1890,450,"Seattle, WA",3820,http://twitter.com/JetMech_01/statuses/987780004489543680,
369,9.88E+17,Kathilean1,,04/21/2018 20:47:57,en,80,560,56,"California, USA",1160,,
370,9.88E+17,smnewmark_,,04/21/2018 20:47:56,en,266,1862,234,"Fort Lauderdale, FL",3764,,
371,9.88E+17,laneygirl999,,04/21/2018 20:47:16,en,205,1435,517,,2910,,
372,9.88E+17,laneygirl999,,04/21/2018 20:47:12,en,205,1435,517,,2910,,
373,9.88E+17,mandymendez90,,04/21/2018 20:47:12,en,7271,50897,7174,"New York, NY",101834,,
374,9.88E+17,juanpedroheinz,,04/21/2018 20:47:12,es,1616,11312,1337,,22664,,
375,9.88E+17,PetraDvorakova1,,04/21/2018 20:47:11,en,2566,17962,2521,"Chicago, IL",35964,,
376,9.88E+17,laneygirl999,,04/21/2018 20:47:10,en,205,1435,517,,2910,,
377,9.88E+17,Lorna_sassypant,,04/21/2018 20:47:09,en,414,2898,368,United States,5836,,
378,9.88E+17,hippieman14,,04/21/2018 20:46:34,en,201,1407,599,,2854,,
379,9.88E+17,CelesteUSAproud,,04/21/2018 20:46:16,en,2409,16863,1685,"Florida, USA",33766,,
380,9.88E+17,Brendag38323989,,04/21/2018 20:46:12,en,4356,30492,3762,Jacksonville fl,61024,,
381,9.88E+17,AfcnViolet,,04/21/2018 20:46:09,en,2775,19425,2644,Midwest United States,38890,,
382,9.88E+17,cvbbbn5,,04/21/2018 20:46:06,en,1,7,239,,54,,
383,9.88E+17,pcommonsense,,04/21/2018 20:45:55,en,502,3514,230,,7068,http://twitter.com/pcommonsense/statuses/987779482558828549,
384,9.88E+17,officialjonezra,,04/21/2018 20:45:40,en,164,1148,325,"Virginia, USA",2336,http://twitter.com/officialjonezra/statuses/987779420990705669,
385,9.88E+17,TeckieGirl,,04/21/2018 20:45:31,en,4376,30632,2989,Dallas TX,61304,http://twitter.com/TeckieGirl/statuses/987779384038842369,
386,9.88E+17,dw122896,,04/21/2018 20:45:26,en,609,4263,1095,,8566,http://twitter.com/dw122896/statuses/987779362375139328,
387,9.88E+17,Lesgend,,04/21/2018 20:45:14,en,112,784,180,JHB,1608,http://twitter.com/Lesgend/statuses/987779311703863296,
388,9.88E+17,ProLifeMedStud,,04/21/2018 20:45:10,en,47,329,117,,698,http://twitter.com/ProLifeMedStud/statuses/987779294398214145,
389,9.88E+17,Kathlee57006424,,04/21/2018 20:45:08,en,18589,130123,18772,,260286,http://twitter.com/Kathlee57006424/statuses/987779286428860416,
390,9.88E+17,LarryTimeBandit,,04/21/2018 20:45:02,en,2284,15988,2159,"Florida, USA",32016,http://twitter.com/LarryTimeBandit/statuses/987779261053497345,
391,9.88E+17,clanu2,,04/21/2018 20:44:52,en,211,1477,144,,2994,http://twitter.com/clanu2/statuses/987779219735314435,
392,9.88E+17,BasedDende,,04/21/2018 20:44:46,en,441,3087,277,Merica,6214,http://twitter.com/BasedDende/statuses/987779193307099136,
393,9.88E+17,StanleyNormoyle,,04/21/2018 20:44:42,en,350,2450,315,,4940,http://twitter.com/StanleyNormoyle/statuses/987779177574289414,
394,9.88E+17,Mononoke__Hime,,04/21/2018 20:44:42,en,752,5264,1131,"Los Angeles, CA",10568,http://twitter.com/Mononoke__Hime/statuses/987779177272111104,
395,9.88E+17,HighestHorseman,,04/21/2018 20:44:32,en,1046,7322,1668,,14684,http://twitter.com/HighestHorseman/statuses/987779135622688768,
396,9.88E+17,AquilineMagda,,04/21/2018 20:44:20,en,683,4781,466,"Greenville, SC",9602,http://twitter.com/AquilineMagda/statuses/987779084691394565,
397,9.88E+17,Tori_Jae,,04/21/2018 20:44:04,en,1720,12040,159,Atlanta,24120,http://twitter.com/Tori_Jae/statuses/987779018048065536,
398,9.88E+17,Tish47Patricia,,04/21/2018 20:43:56,en,158,1106,223,,2252,http://twitter.com/Tish47Patricia/statuses/987778984850214913,
399,9.88E+17,cafiggins,,04/21/2018 20:43:50,en,233,1631,330,,3302,http://twitter.com/cafiggins/statuses/987778957494779904,
400,9.88E+17,rattlesnake_911,,04/21/2018 20:43:45,en,145,1015,166,United States,2070,http://twitter.com/rattlesnake_911/statuses/987778937714626560,
401,9.88E+17,prolifewill,,04/21/2018 20:43:42,en,22548,157836,21983,"Pennsylvania, USA",315712,http://twitter.com/prolifewill/statuses/987778923449782272,
402,9.88E+17,RLiberalskiddin,,04/21/2018 20:43:36,en,1563,10941,1437,"Pennsylvania, United States",21922,http://twitter.com/RLiberalskiddin/statuses/987778900578258946,
403,9.88E+17,brynn_chance,,04/21/2018 20:43:25,en,740,5180,669,I move around a lot.,10400,http://twitter.com/brynn_chance/statuses/987778853358702592,
404,9.88E+17,cozart_jason,,04/21/2018 20:43:24,en,1919,13433,1894,"Wichita, KS",26906,,
405,9.88E+17,ArwenoftheGlade,,04/21/2018 20:43:20,en,7895,55265,8072,Wouldn't you like to know...,110570,http://twitter.com/ArwenoftheGlade/statuses/987778832060092416,
406,9.88E+17,smoghatter75,,04/21/2018 20:43:14,en,50,350,198,"Georgia, USA",740,http://twitter.com/smoghatter75/statuses/987778807192014849,
407,9.88E+17,McLiberTea,,04/21/2018 20:43:12,en,2240,15680,2701,Republic of Kekistan,31400,http://twitter.com/McLiberTea/statuses/987778797444452354,
408,9.88E+17,tjhccp,,04/21/2018 20:42:54,en,360,2520,1002,,5080,http://twitter.com/tjhccp/statuses/987778724094504960,
409,9.88E+17,KyleOH85,,04/21/2018 20:42:51,en,92,644,645,"Cleveland, OH",1328,,
410,9.88E+17,prolifewill,,04/21/2018 20:42:44,en,22548,157836,21983,"Pennsylvania, USA",315712,http://twitter.com/prolifewill/statuses/987778682105319425,
411,9.88E+17,CalifSchinker,,04/21/2018 20:42:43,en,46,322,65,"Los Angeles, CA",684,http://twitter.com/CalifSchinker/statuses/987778678846181376,
412,9.88E+17,brianadey,,04/21/2018 20:42:41,en,610,4270,1071,York-Munich-Amsterdam,8580,http://twitter.com/brianadey/statuses/987778671414046720,
413,9.88E+17,ssm631,,04/21/2018 20:42:38,en,599,4193,766,new york,8426,http://twitter.com/ssm631/statuses/987778658193592321,
414,9.88E+17,fishsquad,,04/21/2018 20:42:31,en,89,623,175,Chicago,1286,http://twitter.com/fishsquad/statuses/987778627386462210,
415,9.88E+17,bathbaby82,,04/21/2018 20:42:28,en,189,1323,573,,2686,http://twitter.com/bathbaby82/statuses/987778613608108032,
416,9.88E+17,riceman79,,04/21/2018 20:42:20,en,12,84,74,,208,http://twitter.com/riceman79/statuses/987778583065169922,
417,9.88E+17,GovCorrupted,,04/21/2018 20:42:17,en,642,4494,800,,9028,http://twitter.com/GovCorrupted/statuses/987778569253408770,
418,9.88E+17,billyv5915,,04/21/2018 20:42:10,en,56,392,218,,824,http://twitter.com/billyv5915/statuses/987778539763257344,
419,9.88E+17,patnjak,,04/21/2018 20:42:04,en,385,2695,403,qeensland,5430,http://twitter.com/patnjak/statuses/987778514307837952,
420,9.88E+17,ChrisAlbertoLaw,,04/21/2018 20:41:52,en,4048,28336,4117,"Boston, MA",56712,http://twitter.com/ChrisAlbertoLaw/statuses/987778464232148992,
421,9.88E+17,FMS_J3R3MY,,04/21/2018 20:41:52,en,514,3598,185,City of Angels,7236,http://twitter.com/FMS_J3R3MY/statuses/987778462709501953,
422,9.88E+17,hawkin_scot,,04/21/2018 20:41:46,en-gb,4173,29211,5000,"Scotland, United Kingdom",58462,http://twitter.com/hawkin_scot/statuses/987778437472497664,
423,9.88E+17,moekamerow,,04/21/2018 20:41:33,en,7215,50505,3071,a wondering Catholic Jew,101050,http://twitter.com/moekamerow/statuses/987778383873425408,
424,9.88E+17,Stonewall_77,,04/21/2018 20:41:31,en,222079,1554553,98559,,3109146,http://twitter.com/Stonewall_77/statuses/987778376483201026,
425,9.88E+17,PogoPanicYellow,,04/21/2018 20:41:26,it,56,392,0,,824,http://twitter.com/PogoPanicYellow/statuses/987778356006539265,
426,9.88E+17,ibtonyad,,04/21/2018 20:41:23,en,338,2366,293,,4772,http://twitter.com/ibtonyad/statuses/987778343780134912,
427,9.88E+17,yasminekamal,,04/21/2018 20:41:23,en,485,3395,676,_____ ?_?_??_ ___ ___? ?__?_,6830,http://twitter.com/yasminekamal/statuses/987778341410242560,
428,9.88E+17,aztec103,,04/21/2018 20:41:17,en,1667,11669,2890,united kingdom,23378,http://twitter.com/aztec103/statuses/987778315493797888,
429,9.88E+17,RadiantKatie,,04/21/2018 20:41:11,en,153,1071,100,"Gresham, OR",2182,,
430,9.88E+17,Wendy_GONOLES,,04/21/2018 20:41:00,en,645,4515,1503,Florida . . . some beach some where,9070,,
431,9.88E+17,DONNABELLINI1,,04/21/2018 20:40:51,en,2585,18095,3148,"Chaska, MN",36230,,
432,9.88E+17,Great_Wookiee,,04/21/2018 20:40:46,en,1892,13244,5000,"Alaska, USA",26528,,
433,9.88E+17,sirbryan1955,,04/21/2018 20:40:33,en,5599,39193,5540,Louisiana,78426,,
434,9.88E+17,KatSmit41907872,,04/21/2018 20:40:18,en,230,1610,209,"Colorado, USA",3260,,
435,9.88E+17,Pete_Chilcutt,,04/21/2018 20:40:11,en,358,2506,1630,"Houston, TX",5052,,
436,9.88E+17,Tracysway9876,,04/21/2018 20:40:04,en,492,3444,631,"Florida, USA",6928,,
437,9.88E+17,giogoodlive,,04/21/2018 20:40:03,en,259,1813,585,________________,3666,,
438,9.88E+17,pachydean,,04/21/2018 20:39:59,en,87,609,170,,1258,http://twitter.com/pachydean/statuses/987777989571051520,
439,9.88E+17,jperlingos,,04/21/2018 20:39:57,en,2797,19579,1865,"Orange County, CA",39198,http://twitter.com/jperlingos/statuses/987777983430639618,
440,9.88E+17,flee8250aolcom,,04/21/2018 20:39:49,en,2775,19425,1216,,38890,http://twitter.com/flee8250aolcom/statuses/987777948232114176,
441,9.88E+17,opinionatedjayh,,04/21/2018 20:39:32,en,808,5656,931,"Fortress of Solitude, Canada",11352,http://twitter.com/opinionatedjayh/statuses/987777875058315264,
442,9.88E+17,alearcando,,04/21/2018 20:39:12,it,295,2065,1015,"Milano, Lombardia",4170,http://twitter.com/alearcando/statuses/987777791700725760,
443,9.88E+17,gcwoolf,,04/21/2018 20:39:00,en,93,651,335,"Napier, New Zealand",1342,http://twitter.com/gcwoolf/statuses/987777741763178496,
444,9.88E+17,DONNABELLINI1,,04/21/2018 20:38:51,en,2585,18095,3148,"Chaska, MN",36230,http://twitter.com/DONNABELLINI1/statuses/987777706803847169,
445,9.88E+17,RealJamesLeedy,,04/21/2018 20:38:27,en,30,210,162,Nevada. Not Las Vegas,460,http://twitter.com/RealJamesLeedy/statuses/987777604584325120,
446,9.88E+17,zeldasydney,,04/21/2018 20:38:04,en,2848,19936,2311,Instagram: @illustratedwine,39912,http://twitter.com/zeldasydney/statuses/987777506945126400,
447,9.88E+17,mattbrasrs,,04/21/2018 20:38:01,en,217,1519,100,"Bauru, Brasil",3078,http://twitter.com/mattbrasrs/statuses/987777496157507585,
448,9.88E+17,icerwhite1989,,04/21/2018 20:37:56,en-gb,31,217,1,,474,http://twitter.com/icerwhite1989/statuses/987777475458617344,
449,9.88E+17,jason99087549,,04/21/2018 20:37:47,en,9,63,69,"Tulsa, OK",166,http://twitter.com/jason99087549/statuses/987777435621093376,
450,9.88E+17,jcallas09,,04/21/2018 20:37:27,en,11,77,50,,194,,
451,9.88E+17,pciminelli,,04/21/2018 20:37:10,en,407,2849,710,"Rochester, NY USA",5738,,
452,9.88E+17,mslynmc,,04/21/2018 20:36:56,en,1726,12082,370,"Johnson City, TN",24204,,
453,9.88E+17,WDJ_5814,,04/21/2018 20:36:35,en,85,595,238,,1230,,
454,9.88E+17,BurbanHillbilly,,04/21/2018 20:36:35,en,966,6762,1727,"Los Angeles, Comiefornia",13564,,
455,9.88E+17,yilindeng2012,,04/21/2018 20:36:33,en,267,1869,154,,3778,,
456,9.88E+17,Smiles4miles102,,04/21/2018 20:36:30,en,508,3556,973,,7152,,
457,9.88E+17,meaganwooten84,,04/21/2018 20:36:21,en,235,1645,841,"Texas, God's Country",3330,,
458,9.88E+17,pipnbling,,04/21/2018 20:36:01,en,43156,302092,46856,USA,604224,,
459,9.88E+17,CrankyChief,,04/21/2018 20:36:01,en,355,2485,63,Macalester Ok,5010,,
460,9.88E+17,jewelsluv,,04/21/2018 20:35:58,en,442,3094,2021,"Princeton, NJ",6228,,
461,9.88E+17,RevGrams,,04/21/2018 20:35:45,en,81,567,193,"Scottsbluff, NE",1174,,
462,9.88E+17,MaineMiiarty,,04/21/2018 20:35:43,en,4671,32697,4934,Maine,65434,,
463,9.88E+17,aztec103,,04/21/2018 20:35:41,en,1667,11669,2890,united kingdom,23378,,
464,9.88E+17,ozgurciftciler,,04/21/2018 20:35:28,tr,2635,18445,3632,Akhisar'da üretilmi_tir.,36930,,
465,9.88E+17,TheFieldFactor,,04/21/2018 20:35:25,en,807,5649,582,Life,11338,,
466,9.88E+17,rjdiepenbrock,,04/21/2018 20:35:14,en,92,644,227,San Antonio,1328,,
467,9.88E+17,HarveyHugo001,,04/21/2018 20:34:56,en,963,6741,2124,,13522,,
468,9.88E+17,MsRoseHypnol,,04/21/2018 20:34:39,en,4483,31381,4848,Blackpool (Spiritual Home),62802,,
469,9.88E+17,ChuckN_SJ2,,04/21/2018 20:34:39,en,72,504,71,"South Jordan, UT",1048,,
470,9.88E+17,bmoorewriter,,04/21/2018 20:34:31,en,3165,22155,2429,"Virginia, USA",44350,,
471,9.88E+17,RyP1984,,04/21/2018 20:34:24,en,274,1918,411,,3876,,
472,9.88E+17,ScalhounSusan,,04/21/2018 20:34:23,en,616,4312,1050,,8664,,
473,9.88E+17,Brain_Power123,,04/21/2018 20:34:22,en,202,1414,1005,,2868,,
474,9.88E+17,Monty_H_Mathis,,04/21/2018 20:34:18,en,1747,12229,2252,"Tampa, Fl",24498,,
475,9.88E+17,camiiimeza,,04/21/2018 20:34:17,es,1411,9877,1732,Upper East Side,19794,,
476,9.88E+17,Adamj0827,,04/21/2018 20:34:05,en,307,2149,336,"Dacula, GA",4338,,
477,9.88E+17,Raquel3719,,04/21/2018 20:33:47,en,1835,12845,2875,,25730,,
478,9.88E+17,ToneUribe,,04/21/2018 20:33:43,en,117,819,374,"Tucson, AZ  USA",1678,,
479,9.88E+17,jesper_alebeek,,04/21/2018 20:33:33,nl,14,98,185,"Oirschot, Nederland",236,,
480,9.88E+17,GayConservativ3,,04/21/2018 20:33:32,en,1179,8253,928,"Raleigh, NC",16546,,
481,9.88E+17,ClytieMager,,04/21/2018 20:33:28,en,46,322,60,United States,684,,
482,9.88E+17,SonnieJohnson,,04/21/2018 20:33:09,en,22505,157535,1771,,315110,,
483,9.88E+17,semicolon432,,04/21/2018 20:33:09,en,40,280,473,,600,,
484,9.88E+17,BlackSheep427,,04/21/2018 20:33:07,en,1994,13958,1466,"Greencastle, PA",27956,,
485,9.88E+17,JohnnyFiorica,,04/21/2018 20:33:03,en,277,1939,424,"New York, USA",3918,,
486,9.88E+17,SusanCTurlingt1,,04/21/2018 20:32:58,en,2426,16982,381,"Virginia, USA",34004,,
487,9.88E+17,lmm2529,,04/21/2018 20:32:56,en,128,896,231,,1832,,
488,9.88E+17,Michael31300435,,04/21/2018 20:32:52,en,10919,76433,1812,America,152906,,
489,9.88E+17,Alisand3,,04/21/2018 20:32:38,en,13696,95872,13767,California,191784,,
490,9.88E+17,jd_dizzo,,04/21/2018 20:32:38,en,750,5250,861,,10540,,
491,9.88E+17,Marla68983234,,04/21/2018 20:32:27,en,1730,12110,507,"Pennsylvania, USA",24260,,
492,9.88E+17,nunyabus1,,04/21/2018 20:32:24,en,221,1547,198,Timbuktu,3134,,
493,9.88E+17,Stimulus4U,,04/21/2018 20:32:06,en,2099,14693,2724,,29426,,
494,9.88E+17,CrankyChief,,04/21/2018 20:32:05,en,355,2485,63,Macalester Ok,5010,,
495,9.88E+17,jonestownjammer,,04/21/2018 20:32:01,en,116,812,506,"Bothell, WA",1664,,
496,9.88E+17,chaudhary_nayan,,04/21/2018 20:31:54,en,34,238,101,,516,,
497,9.88E+17,fedagentmark,,04/21/2018 20:31:47,en,2283,15981,1237,Northern California,32002,,
498,9.88E+17,coallb,,04/21/2018 20:31:43,en,1500,10500,2228,"Santa Fe, New Mexico",21040,,
499,9.88E+17,JimInBuffalo,,04/21/2018 20:31:14,en,378,2646,970,"Buffalo, NY USA",5332,,
500,9.88E+17,jon_bubb,,04/21/2018 20:31:13,en,6,42,89,"Florida, USA",124,,
501,9.88E+17,PearlsPolkaDots,,04/21/2018 20:31:10,en,4931,34517,4825,North Carolina,69074,,
502,9.88E+17,Duchessmontagu,,04/21/2018 20:31:04,en,5609,39263,6086,Traveled everywhere before 30.,78566,,
503,9.88E+17,SamWiseMD,,04/21/2018 20:31:00,en,1387,9709,968,Las Vegas NV,19458,,
504,9.88E+17,greenski10,,04/21/2018 20:30:58,en,281,1967,171,,3974,,
505,9.88E+17,alifromnm,,04/21/2018 20:30:54,en,2202,15414,2088,"Crestview, FL",30868,,
506,9.88E+17,Pmo_44,,04/21/2018 20:30:42,en,455,3185,497,"Baton Rouge, LA",6410,,
507,9.88E+17,newtown_champ,,04/21/2018 20:30:31,en,410,2870,318,,5780,,
508,9.88E+17,Milenamnam,,04/21/2018 20:30:16,de,331,2317,1226,Germany,4674,,
509,9.88E+17,LisaSMN_CO,,04/21/2018 20:30:06,en,1934,13538,2291,"Colorado, USA",27116,,
510,9.88E+17,Hodag66LEE,,04/21/2018 20:29:58,en,307,2149,687,,4338,,
511,9.88E+17,kimberlymcadra,,04/21/2018 20:29:45,en,27,189,228,,418,,
512,9.88E+17,GregDiamond7,,04/21/2018 20:29:44,en,86,602,63,Clarion,1244,,
513,9.88E+17,NattyNoles13,,04/21/2018 20:29:33,en,311,2177,1725,"Orlando, FL",4394,,
514,9.88E+17,DuffeyGraham,,04/21/2018 20:29:29,en,124,868,483,"Scotland, United Kingdom",1776,,
515,9.88E+17,no_2_rothchilds,,04/21/2018 20:29:23,en,81,567,796,,1174,,
516,9.88E+17,RecklessGlue312,,04/21/2018 20:29:20,en,18,126,41,,292,,
517,9.88E+17,lucasdamian_,,04/21/2018 20:28:56,es,667,4669,1049,"mar del plata, argentina",9378,,
518,9.88E+17,fdilasci,,04/21/2018 20:28:50,en,229,1603,100,,3246,,
519,9.88E+17,KingNut_,,04/21/2018 20:28:39,en,27,189,2633,,418,,
520,9.88E+17,jimmydefoy,,04/21/2018 20:28:30,en,264,1848,731,"Erie, PA",3736,,
521,9.88E+17,Johnny_Capione,,04/21/2018 20:28:27,en,18191,127337,14876,"Los Angeles, CA",254714,,
522,9.88E+17,RevGrams,,04/21/2018 20:28:18,en,81,567,193,"Scottsbluff, NE",1174,,
523,9.88E+17,ReneeDahl5,,04/21/2018 20:28:16,en,4260,29820,4686,"Michigan, USA",59680,,
524,9.88E+17,CrazyCrazyDazy,,04/21/2018 20:28:08,en,7476,52332,7672,COLO,104704,,
525,9.88E+17,SCJohnston,,04/21/2018 20:27:45,en,362,2534,594,Glasgow,5108,,
526,9.88E+17,thedaypt,,04/21/2018 20:27:37,th,198,1386,313,bkk,2812,,
527,9.88E+17,dudeonetonothin,,04/21/2018 20:27:32,en,1914,13398,1985,youtube.com/user/dude12nothin,26836,,
528,9.88E+17,Rojeania,,04/21/2018 20:27:29,en,914,6398,1012,,12836,,
529,9.88E+17,aPattattack,,04/21/2018 20:27:25,en,57,399,77,,838,,
530,9.88E+17,TerriHoren43,,04/21/2018 20:27:19,en,164,1148,122,"Mesa, AZ",2336,,
531,9.88E+17,ChrisMaurelli,,04/21/2018 20:27:16,en,3,21,0,,82,,
532,9.88E+17,PaigeYes,,04/21/2018 20:27:05,en,855,5985,2648,,12010,,
533,9.88E+17,MartyGlo7,,04/21/2018 20:26:56,en,316,2212,228,,4464,,
534,9.88E+17,DeepSmoke2,,04/21/2018 20:26:44,en,209,1463,67,,2966,,
535,9.88E+17,QuickWhiskey,,04/21/2018 20:26:43,en,1677,11739,2000,Bar,23518,,
536,9.88E+17,caligirl1204,,04/21/2018 20:26:38,en,193,1351,210,,2742,,
537,9.88E+17,JohnNicklay2,,04/21/2018 20:26:34,en,8,56,33,,152,,
538,9.88E+17,EricStevens13,,04/21/2018 20:26:33,en,532,3724,2747,,7488,,
539,9.88E+17,MongoosePower,,04/21/2018 20:26:25,en,353,2471,108,"Rolling Hills Estates, CA",4982,,
540,9.88E+17,fedagentmark,,04/21/2018 20:26:24,en,2283,15981,1237,Northern California,32002,,
541,9.88E+17,Gabriel4Justice,,04/21/2018 20:26:22,en,6961,48727,6677,Trumptown,97494,,
542,9.88E+17,FortinoMary,,04/21/2018 20:26:12,en,513,3591,725,Paradise,7222,,
543,9.88E+17,sea207272,,04/21/2018 20:26:07,en,55,385,211,"Victor, MT",810,,
544,9.88E+17,jonestownjammer,,04/21/2018 20:25:54,en,116,812,506,"Bothell, WA",1664,,
545,9.88E+17,jennysuolang,,04/21/2018 20:25:50,en,4177,29239,3783,Ohio,58518,,
546,9.88E+17,Lazyman_tech,,04/21/2018 20:25:49,en,100,700,77,,1440,,
547,9.88E+17,mamunson,,04/21/2018 20:25:45,en,73,511,126,,1062,,
548,9.88E+17,ArmyProudParent,,04/21/2018 20:25:42,en,3082,21574,2700,Deep Blue Sea,43188,,
549,9.88E+17,realTanya66Page,,04/21/2018 20:25:39,en,4636,32452,5096,"Texas, USA",64944,,
550,9.88E+17,LibertyUSA1776,,04/21/2018 20:25:36,en,12790,89530,5503,"Oklahoma, USA",179100,,
551,9.88E+17,Dark_Red_Hair,,04/21/2018 20:25:27,en,31049,217343,33937,,434726,,
552,9.88E+17,improvasylum,,04/21/2018 20:25:16,en,6929,48503,1265,"Boston, MA",97046,,
553,9.88E+17,Danhartpence40,,04/21/2018 20:25:16,en,1008,7056,654,"Ohio, USA",14152,,
554,9.88E+17,royalistajoe,,04/21/2018 20:25:14,en,6955,48685,6439,"Virac, Catanduane, Philippines",97410,,
555,9.88E+17,DannaDelaney5,,04/21/2018 20:25:10,en,1719,12033,1888,Arkansas,24106,,
556,9.88E+17,FordFlatheadV8,,04/21/2018 20:25:05,en,15106,105742,16361,,211524,,
557,9.88E+17,roylatulippe,,04/21/2018 20:24:56,en,127,889,214,,1818,,
558,9.88E+17,KhuluPhasiwe,,04/21/2018 20:24:55,en,6292,44044,260,Johannesburg,88128,,
559,9.88E+17,Joegomez1954,,04/21/2018 20:24:45,en,3325,23275,5001,"Wisconsin, USA",46590,,
560,9.88E+17,nofish57,,04/21/2018 20:24:32,en,122,854,103,,1748,,
561,9.88E+17,WhisperingMissy,,04/21/2018 20:24:16,en,4532,31724,4507,Donald Trump's Country,63488,,
562,9.88E+17,C_Black,,04/21/2018 20:24:14,en,658,4606,1203,DC area - on the VA side,9252,,
563,9.88E+17,siradon2000,,04/21/2018 20:24:14,en,78,546,87,Adrian Mi,1132,,
564,9.88E+17,mrchss1,,04/21/2018 20:23:50,en,342,2394,681,"Alaska, USA",4828,,
565,9.88E+17,AFactsChicago,,04/21/2018 20:23:36,en,6133,42931,3058,"Chicago, IL",85902,,
566,9.88E+17,SusanCTurlingt1,,04/21/2018 20:23:24,en,2426,16982,381,"Virginia, USA",34004,,
567,9.88E+17,crutdress,,04/21/2018 20:23:23,en,298,2086,282,"California, USA",4212,,
568,9.88E+17,Chompiras63,,04/21/2018 20:23:15,en,78,546,197,,1132,,
569,9.88E+17,realTanya66Page,,04/21/2018 20:23:00,en,4636,32452,5096,"Texas, USA",64944,,
570,9.88E+17,mdr651,,04/21/2018 20:23:00,en,287,2009,150,"Louisiana, USA",4058,,
571,9.88E+17,MR_MISANTHR0PIC,,04/21/2018 20:22:56,en,84,588,533,"South Carolina, USA",1216,,
572,9.88E+17,LViklen,,04/21/2018 20:22:42,en,244,1708,200,Canada,3456,,
573,9.88E+17,pelusa_del,,04/21/2018 20:22:39,es,155,1085,180,Chile,2210,,
574,9.88E+17,PvtYwngmn,,04/21/2018 20:22:37,en,112,784,73,,1608,,
575,9.88E+17,Lifeizgud46,,04/21/2018 20:22:37,en,714,4998,856,,10036,,
576,9.88E+17,RxMongo,,04/21/2018 20:22:36,en,76,532,271,,1104,,
577,9.88E+17,PMgeezer,,04/21/2018 20:22:32,en,31154,218078,30545,DFW area,436196,,
578,9.88E+17,cheryl_lindahl,,04/21/2018 20:22:23,en,94,658,156,,1356,,
579,9.88E+17,FatherLavar21,,04/21/2018 20:22:23,en,30,210,44,,460,,
580,9.88E+17,micwha10,,04/21/2018 20:22:22,en,141,987,464,,2014,,
581,9.88E+17,BlackSheep427,,04/21/2018 20:22:11,en,1994,13958,1466,"Greencastle, PA",27956,,
582,9.88E+17,Natheena2,,04/21/2018 20:22:08,en,253,1771,267,"lake elsinore, ca",3582,,
583,9.88E+17,dsrosenthallin,,04/21/2018 20:22:07,en,2433,17031,4999,USA,34102,,
584,9.88E+17,AHarrisPayne,,04/21/2018 20:21:45,en,83,581,269,"Southold, NY",1202,,
585,9.88E+17,mommicality,,04/21/2018 20:21:41,en,631,4417,1040,Colorado,8874,,
586,9.88E+17,witrayler,,04/21/2018 20:21:29,en,3355,23485,4999,"San Antonio, TX",47010,,
587,9.88E+17,odcusa,,04/21/2018 20:21:27,en,1433,10031,1245,"GPS: 38.026, -109.54",20102,,
588,9.88E+17,TutoMD,,04/21/2018 20:21:13,es,1747,12229,1952,"Concepción, Chile",24498,,
589,9.88E+17,DallasHarlow,,04/21/2018 20:20:58,en,44,308,272,Chicago,656,,
590,9.88E+17,tquick67675,,04/21/2018 20:20:55,en,179,1253,243,"Michigan, USA",2546,,
591,9.88E+17,Madotter65,,04/21/2018 20:20:47,en,15,105,74,"South Dakota, USA",250,,
592,9.88E+17,annispice,,04/21/2018 20:20:39,en,5844,40908,2940,Old Blighty,81856,,
593,9.88E+17,mike_mangino,,04/21/2018 20:20:31,en,12,84,91,,208,,
