ID,Artist,User_ID,User_Name,Text,Created_Time,Favorites,Retweets,Followers,Friends,Location,Tags
1203,Britney Spears,User_ID: 828339138755751936,User_Name: Let'sTalkWILD,Text: Which #BritneySpears are you #doglovers ? 🐶🐕🐶🐕🐶🐕I only have 1 🐕 so I'm good. 😂..#dogs… https://t.co/enQfdDJIKP,4/3/2018 2:00,1,0,64,Friends: 149,"Location: Baltimore, MD",Tags: #BritneySpears #doglovers$1
1204,Britney Spears,User_ID: 584240193,User_Name: daniela,Text: RT @SoCalMom43: My sweet son is losing his battle with lung disease. He loves u Britney Spears &amp; it would mean so much if u could visit him…,4/3/2018 1:49,0,9154,8810,Friends: 3418,Location: ,Tags:
1205,Britney Spears,User_ID: 900690205,User_Name: Gillian,Text: RT @SoCalMom43: My sweet son is losing his battle with lung disease. He loves u Britney Spears &amp; it would mean so much if u could visit him…,4/3/2018 1:49,0,9154,2371,Friends: 3191,Location: ,Tags:
1206,Britney Spears,User_ID: 85408374,User_Name: jas #whatislove,Text: RT @SoCalMom43: My sweet son is losing his battle with lung disease. He loves u Britney Spears &amp; it would mean so much if u could visit him…,4/3/2018 1:46,0,9154,15745,Friends: 13198,Location: exo nct & gg's | jonghyun 👼,Tags:
1207,Britney Spears,User_ID: 3675968655,User_Name: sadboiC™,Text: RT @SoCalMom43: My sweet son is losing his battle with lung disease. He loves u Britney Spears &amp; it would mean so much if u could visit him…,4/3/2018 1:44,0,9154,260,Friends: 380,Location: my lane,Tags:
1208,Britney Spears,User_ID: 339447183,User_Name: Karl Tapia,"Text: Cantando Brit con mi playera de The Ramones, porque Brit is love 💕 #singing #britneyspears… https://t.co/gHYkBA4X09",4/3/2018 1:44,0,0,577,Friends: 612,Location: CDMX,Tags: #singing #britneyspears…
1209,Britney Spears,User_ID: 1582506954,User_Name: 1111Grafx,Text: I love her #britneyspears https://t.co/tYnsdFHVwk,4/3/2018 1:37,0,0,277,Friends: 1086,"Location: Florida, USA",Tags: #britneyspears
1210,Britney Spears,User_ID: 27926456,User_Name: All Things Idina 👑⚔️💚❄️🎭💕,Text: RT @Pink_Fangirll: I THINK P!NK IS REALY COOL YES I DO YES I DO #britneyspears @pinkiesfamily https://t.co/0uCDQmo7x0,4/3/2018 1:30,0,2,910,Friends: 2287,Location: United States,Tags:NK #britneyspears
1211,Britney Spears,User_ID: 767178921167101952,User_Name: 💫💥,Text: RT @HybridFan3: #Better @britneyspears Got Played Today On @WIXQ 91.7 FM! @bloodpop @imjmichaels @justtranter @JessCuzPR #Radio #BritneySpe…,4/3/2018 1:29,0,69,99,Friends: 96,Location: ,Tags: #Better$91.70 #Radio #BritneySpe…
1212,Britney Spears,User_ID: 2479828032,User_Name: Nicole ☁️,Text: RT @InStyle: #BritneySpears is having the high-fashion moment we’ve all been waiting for since 1998. 🔥https://t.co/jgHd6UZwSj https://t.co/…,4/3/2018 1:22,0,142,717,Friends: 476,"Location: Taipei City, Taiwan/Tokyo ","Tags: #BritneySpears$1,998.00"
1213,Britney Spears,User_ID: 536518824,User_Name: Jen Braga,Text: RT @SoCalMom43: My sweet son is losing his battle with lung disease. He loves u Britney Spears &amp; it would mean so much if u could visit him…,4/3/2018 1:19,0,9154,2406,Friends: 132,Location: ,Tags:
1214,Britney Spears,User_ID: 785842700,User_Name: Región Britney,Text: RT @HybridFan3: #Better @britneyspears Got Played Today On @WIXQ 91.7 FM! @bloodpop @imjmichaels @justtranter @JessCuzPR #Radio #BritneySpe…,4/3/2018 1:13,0,69,613,Friends: 995,Location: Chile,Tags: #Better$91.70 #Radio #BritneySpe…
1215,Britney Spears,User_ID: 923183308153896965,User_Name: J BのS G   !!!!!!!,Text: RT @yu__hi402: ▷ぜひ絡んでください喜びます▷フォロバする👤+▷おすすめ教えてください#RT#洋楽　#EDM #JustinBieber　#SelenaGomez#ZEED　#alanwalker#ArianaGrande　#EdSheeran　#…,4/3/2018 1:02,0,14,94,Friends: 53,Location: ,Tags:
1216,Britney Spears,User_ID: 1077189583,User_Name: SopHia,Text: RT @HybridFan3: #Better @britneyspears Got Played Today On @WIXQ 91.7 FM! @bloodpop @imjmichaels @justtranter @JessCuzPR #Radio #BritneySpe…,4/3/2018 0:59,0,69,228,Friends: 596,Location: ,Tags: #Better$91.70 #Radio #BritneySpe…
1217,Britney Spears,User_ID: 1925375178,User_Name: sissy,Text: RT @HybridFan3: #Better @britneyspears Got Played Today On @WIXQ 91.7 FM! @bloodpop @imjmichaels @justtranter @JessCuzPR #Radio #BritneySpe…,4/3/2018 0:56,0,69,102,Friends: 450,Location: ,Tags: #Better$91.70 #Radio #BritneySpe…
1218,Britney Spears,User_ID: 840306158627831808,User_Name: Britney Spears Forever,Text: RT @HybridFan3: #Better @britneyspears Got Played Today On @WIXQ 91.7 FM! @bloodpop @imjmichaels @justtranter @JessCuzPR #Radio #BritneySpe…,4/3/2018 0:53,0,69,415,Friends: 165,Location: ,Tags: #Better$91.70 #Radio #BritneySpe…
1219,Britney Spears,User_ID: 1158682488,User_Name: Bipolar Nana,Text: RT @unpackedsparkle: Something happened to me when I was force hospitalized in #Vegas like my #idol #BritneySpears once had been-I awoke to…,4/3/2018 0:52,0,2,3196,Friends: 4218,"Location: WEST COAST, USA",Tags: #Vegas #idol #BritneySpears
1220,Britney Spears,User_ID: 795046976509255681,User_Name: unpackedsparkle,Text: Something happened to me when I was force hospitalized in #Vegas like my #idol #BritneySpears once had been-I awoke… https://t.co/Y15uH3pKsf,4/3/2018 0:48,1,2,3776,Friends: 4829,"Location: Phoenix, AZ",Tags: #Vegas #idol #BritneySpears
1221,Britney Spears,User_ID: 528999980,User_Name: 🌍Renata🌎,Text: RT @RJGatorEsq: Britney Spears supports DACA amnesty.Do not pick on Britney. She has a very odd medical condition.She went into the hos…,4/3/2018 0:38,0,32,4691,Friends: 4656,Location: United States,Tags:
1222,Britney Spears,User_ID: 825138801999765504,User_Name: David J Mcclintock,Text: RT @RJGatorEsq: Britney Spears supports DACA amnesty.Do not pick on Britney. She has a very odd medical condition.She went into the hos…,4/3/2018 0:31,0,32,2371,Friends: 1790,"Location: Weirton, WV",Tags:
1223,Britney Spears,User_ID: 925345678276087808,User_Name: Douglas F Owens,Text: RT @RJGatorEsq: Britney Spears supports DACA amnesty.Do not pick on Britney. She has a very odd medical condition.She went into the hos…,4/3/2018 0:30,0,32,23,Friends: 110,Location: ,Tags:
1224,Britney Spears,User_ID: 909421853847851008,User_Name: Dozer,Text: RT @RJGatorEsq: Britney Spears supports DACA amnesty.Do not pick on Britney. She has a very odd medical condition.She went into the hos…,4/3/2018 0:28,0,32,167,Friends: 88,Location: ,Tags:
1225,Britney Spears,User_ID: 449262702,User_Name: Daniel Crevellari,Text: so beauty!😍😍❤️❤️ #BritneySpears https://t.co/fHL4VSpCzF,4/3/2018 0:19,0,0,57,Friends: 25,"Location: Mauá, Brazil",Tags:😍😍❤️❤️ #BritneySpears
1226,Britney Spears,User_ID: 2473026932,User_Name: bj  #BoycottNRA,Text: RT @SoCalMom43: My sweet son is losing his battle with lung disease. He loves u Britney Spears &amp; it would mean so much if u could visit him…,4/3/2018 0:17,0,9154,852,Friends: 120,"Location: Holmesburg, Philadelphia",Tags:
1227,Britney Spears,User_ID: 745786049008304128,User_Name: Cher,Text: RT @SoCalMom43: My sweet son is losing his battle with lung disease. He loves u Britney Spears &amp; it would mean so much if u could visit him…,4/3/2018 0:13,0,9154,19137,Friends: 180,"Location: Malibu, California",Tags:
1228,Britney Spears,User_ID: 921772088335261697,User_Name: Brit/JT,Text: RT @HybridFan3: #Better @britneyspears Got Played Today On @WIXQ 91.7 FM! @bloodpop @imjmichaels @justtranter @JessCuzPR #Radio #BritneySpe…,4/2/2018 23:47,0,69,120,Friends: 128,Location: ,Tags: #Better$91.70 #Radio #BritneySpe…
1229,Britney Spears,User_ID: 356814155,User_Name: BRITNEY BITCH,Text: RT @HybridFan3: #Better @britneyspears Got Played Today On @WIXQ 91.7 FM! @bloodpop @imjmichaels @justtranter @JessCuzPR #Radio #BritneySpe…,4/2/2018 23:37,0,69,581,Friends: 490,"Location: Rio de Janeiro, Brasil",Tags: #Better$91.70 #Radio #BritneySpe…
1230,Britney Spears,User_ID: 3337797645,User_Name: Paris,Text: RT @HybridFan3: #Better @britneyspears Got Played Today On @WIXQ 91.7 FM! @bloodpop @imjmichaels @justtranter @JessCuzPR #Radio #BritneySpe…,4/2/2018 23:36,0,69,2507,Friends: 2254,Location:,Tags: #Better$91.70 #Radio #BritneySpe…
1231,Bruce Springsteen,User_ID: 766553449504710657,User_Name: David,Text: Now playing #BruceSpringsteen - Further On (Up the Road) on North Texas Radio,4/3/2018 21:45,0,0,127,Friends: 33,Location: North Texas,Tags: #BruceSpringsteen
1232,Bruce Springsteen,User_ID: 989792294,User_Name: Billy J,Text: Now Playing: Darkness on the Edge of Town (Full Album) - Bruce Springsteen https://t.co/KsveTCP2GH… https://t.co/q16SZuIbL5,4/3/2018 21:44,0,0,9708,Friends: 1110,"Location: Freshwater Beach, Sydney",Tags:
1233,Bruce Springsteen,User_ID: 68695972,User_Name: Gary Mack,Text: I don’t under stand why back in the 1980’s the biggest box office attraction in the UK were @TheTommyCannon &amp;… https://t.co/hhKAsR3OoW,4/3/2018 21:29,2,0,410,Friends: 1230,"Location: North West, England",Tags:
1234,Bruce Springsteen,User_ID: 15200597,User_Name: Dennis,Text: So you're scared and you're thinking That maybe we ain't that young anymore Show a little faith there's magic in t… https://t.co/XPCaC5LYfN,4/3/2018 21:25,0,0,522,Friends: 2119,Location: Kieldrecht,Tags:
1235,Bruce Springsteen,User_ID: 485819868,User_Name: Francesco Alliva,Text: https://t.co/niMjpv0u4x #Backstreets #brucespringsteen #sadeyes,4/3/2018 21:19,0,0,173,Friends: 285,Location: Bovalino (RC) - Italy,Tags: #Backstreets #brucespringsteen #sadeyes
1236,Bruce Springsteen,User_ID: 4076634124,User_Name: Guía del Rock,Text: RT @PointBlankSpain: Coming in May: THE ALBUM COLLECTION VOL.2 1987-1996 https://t.co/83QFfEaGeS #springsteen #brucespringsteen https://t.c…,4/3/2018 21:17,0,20,982,Friends: 1328,Location: ,Tags: #springsteen #brucespringsteen
1237,Bruce Springsteen,User_ID: 156907760,User_Name: Mister Black Tee,Text: For the first time and in limited edition comes our first a design based on music: #NoSurrender Coming very very so… https://t.co/VL8wy1FOuo,4/3/2018 21:11,1,0,352,Friends: 1257,Location: Reino Unido,Tags: #NoSurrender
1238,Bruce Springsteen,User_ID: 1377467077,User_Name: creative tourist,"Text: Bruce Springsteen Born To Run, Thunder Road is lyrical genius #thunderoad #brucespringsteen @… https://t.co/mIsZEcmLwc",4/3/2018 20:21,0,0,51,Friends: 141,Location: cornwall,Tags: #thunderoad #brucespringsteen
1239,Bruce Springsteen,User_ID: 814448129839955968,User_Name: Acoustic 51,Text: Frankie &amp; Jenny Part 1 (full version) https://t.co/Gj7HpXV4Zd #music #singersongwriter #SpringsteenBroadway… https://t.co/r0fWcxN5Bq,4/3/2018 19:56,0,0,485,Friends: 1599,Location: Scotland,Tags:$1 #music #singersongwriter #SpringsteenBroadway…
1240,Bruce Springsteen,User_ID: 15854722,User_Name: 977music,"Text: Are you going to wait in line for this boxed set? #BruceSpringsteen had a lot of hits, which one do you still love?… https://t.co/YUfVjH0Qvq",4/3/2018 19:41,0,0,2617,Friends: 341,"Location: Daytona Beach, FL",Tags: #BruceSpringsteen
1241,Bruce Springsteen,User_ID: 20458503,User_Name: The Emancipation of Flee Flee,Text: 🎸♩ #twofaces #brucespringsteen #tunneloflove #music #lyrics https://t.co/htkkO68FAx,4/3/2018 18:31,1,0,1186,Friends: 3316,"Location: Leeds, England",Tags: #twofaces #brucespringsteen #tunneloflove #music #lyrics
1242,Bruce Springsteen,User_ID: 819796138303705088,User_Name: Gervase Whitelady,"Text: Some things Bruce Springsteen probably likes: Juke boxes, John ''Dook'' Wayne, weight training, hot dogs with onion… https://t.co/ojNryjyzK3",4/3/2018 16:47,0,0,26,Friends: 0,Location: ,Tags:
1243,Bruce Springsteen,User_ID: 879760856153677824,User_Name: rbaldy,Text: RT @everybodysdummy: Bruce Springsteen 24: Chapter And Verse https://t.co/eNTujbiS9W #brucespringsteen #chapterandverse #borntorun #estreet…,4/3/2018 16:36,0,2,63,Friends: 51,"Location: Irvine, CA",Tags: #brucespringsteen #chapterandverse #borntorun #estreet…
1244,Bruce Springsteen,User_ID: 8189992,User_Name: Jewish Breaking News,Text: Bruce Springsteen’s Guitarist Saved by an Old Bar Mitzvah Gift - https://t.co/SFisiBdhYj #Barmitzvah #BenKweller… https://t.co/zO9i72yO4i,4/3/2018 15:33,0,0,8500,Friends: 160,Location: ,Tags: #Barmitzvah #BenKweller…
1245,Bruce Springsteen,User_ID: 936744170642984961,User_Name: Born to Run Bot,Text: RT @everybodysdummy: Bruce Springsteen 24: Chapter And Verse https://t.co/eNTujbiS9W #brucespringsteen #chapterandverse #borntorun #estreet…,4/3/2018 15:21,0,2,99,Friends: 22,"Location: New Jersey, USA",Tags: #brucespringsteen #chapterandverse #borntorun #estreet…
1246,Bruce Springsteen,User_ID: 274587528,User_Name: Everybody's Dummy,Text: Bruce Springsteen 24: Chapter And Verse https://t.co/eNTujbiS9W #brucespringsteen #chapterandverse #borntorun #estreetband,4/3/2018 15:03,1,2,149,Friends: 86,Location: southwest of Boston,Tags: #brucespringsteen #chapterandverse #borntorun #estreetband
1247,Bruce Springsteen,User_ID: 116500247,User_Name: Efe Eme,Text: #BruceSpringsteen anuncia una caja de vinilos https://t.co/k1Hdbi320X https://t.co/Factynyr17,4/3/2018 14:25,3,0,24952,Friends: 483,Location: Spain,Tags: #BruceSpringsteen
1248,Bruce Springsteen,User_ID: 715230401489465344,User_Name: Giovanni Caspani,Text: RT @glorydaysinrimi: Un GRAZIE immenso a tutti coloro che hanno reso i Glory days in Rimini 2018 una edizione da record! #rimini #glorydays…,4/3/2018 12:58,0,1,28,Friends: 83,Location: ,"Tags:$2,018 #rimini #glorydays…"
1249,Bruce Springsteen,User_ID: 1723232737,User_Name: glorydaysinrimini,Text: Un GRAZIE immenso a tutti coloro che hanno reso i Glory days in Rimini 2018 una edizione da record! #rimini… https://t.co/ecpw5uN87h,4/3/2018 12:36,1,1,115,Friends: 105,"Location: Rimini, Emilia Romagna","Tags:$2,018 #rimini…"
1250,Bruce Springsteen,User_ID: 21765409,User_Name: shereelee21,Text: #bruceSpringsteen #bestVideo https://t.co/DqkmeP61jT via @youtube,4/3/2018 12:35,0,0,720,Friends: 3152,Location: ,Tags: #bruceSpringsteen #bestVideo
1251,Bruce Springsteen,User_ID: 2509550911,User_Name: Ci,Text: Spostare i #libri per far posto ai #vinili un viaggio a ritroso nella mia vita e il #figlio scopre una me che non i… https://t.co/SLV3Hr7yiS,4/3/2018 12:21,0,0,257,Friends: 512,Location: Italia,Tags: #libri #vinili #figlio
1252,Bruce Springsteen,User_ID: 569383203,User_Name: Cécile Ray Karo,Text: RT @BSPinkCadillac: Springsteen on Broadway See more photos on our website https://t.co/agNZHVGFVI #springsteenonbroadway #brucespringstee…,4/3/2018 11:58,0,7,43,Friends: 224,"Location: Paris, France",Tags: #springsteenonbroadway #brucespringstee…
1253,Bruce Springsteen,User_ID: 3289040645,User_Name: Forever Hits,Text: Now playing #BruceSpringsteen - #SecretGarden on Forever Hits,4/3/2018 11:45,0,0,149,Friends: 59,"Location: England, United Kingdom",Tags: #BruceSpringsteen #SecretGarden
1254,Bruce Springsteen,User_ID: 958263002922328064,User_Name: Rebecca Karge,Text: Life lesson #1076 never buy the cheapest of anything...cheap DVD player picking up every little scratch on my… https://t.co/z4gmHNxkpw,4/3/2018 11:05,0,0,47,Friends: 125,"Location: Melbourne, Victoria",Tags: #1076
1255,Bruce Springsteen,User_ID: 552653234,User_Name: Raúl GO,Text: RT @revista_efeeme: #BruceSpringsteen anuncia una caja de vinilos https://t.co/k1HdbikDpx https://t.co/5AJIpBrvOd,4/3/2018 9:58,0,2,314,Friends: 1448,"Location: Murcia,Spain.",Tags: #BruceSpringsteen
1256,Bruce Springsteen,User_ID: 745704378078724096,User_Name: Hugo Pérez,Text: RT @revista_efeeme: #BruceSpringsteen anuncia una caja de vinilos https://t.co/k1HdbikDpx https://t.co/5AJIpBrvOd,4/3/2018 9:55,0,2,324,Friends: 412,"Location: Logroño, España",Tags: #BruceSpringsteen
1257,Bruce Springsteen,User_ID: 116500247,User_Name: Efe Eme,Text: #BruceSpringsteen anuncia una caja de vinilos https://t.co/k1HdbikDpx https://t.co/5AJIpBrvOd,4/3/2018 9:51,4,2,24952,Friends: 483,Location: Spain,Tags: #BruceSpringsteen
1258,Bruce Springsteen,User_ID: 4313386169,User_Name: Lokina 🆒,Text: My next reading will be. #BruceSpringsteen  #TuesdayThoughts https://t.co/5K5MgOnrgI,4/3/2018 9:29,0,0,2065,Friends: 5002,Location: ,Tags: #BruceSpringsteen #TuesdayThoughts
1259,Bruce Springsteen,User_ID: 173661798,User_Name: RECOfan渋谷BEAM店（公式）,Text: USED LP #EricClapton #cream #BruceSpringsteen #中島美嘉 #PinkFloyd #WANIMA #小島麻由美 #fishmans #フィッシュマンズ https://t.co/SrO0xaRUny,4/3/2018 8:58,2,0,2460,Friends: 3733,Location: 東京　渋谷区　宇田川町　31-2　渋谷BEAM　4F,Tags: #EricClapton #cream #BruceSpringsteen #中島美嘉 #PinkFloyd #WANIMA #小島麻由美 #fishmans #フィッシュマンズ
1260,Bruce Springsteen,User_ID: 72236265,User_Name: Artiesten Nieuws,"Text: Steven van Zandt, de gitarist van onder meer de E Street Band, staat aankomende zomer op de planken van… https://t.co/njcLRzgB49",4/3/2018 8:36,0,0,2216,Friends: 2291,Location: Nederland,Tags:
1261,Bruce Springsteen,User_ID: 1335895868,User_Name: Richard Anthony Piet,Text: My #friends #BobDylan #BruceSpringsteen #MickJagger #springsteen #jager #dylan @TERRY1FISHER @BR399 @DonnaWilson007… https://t.co/DsJQu8OTR4,4/3/2018 8:13,1,0,176596,Friends: 131023,"Location: Toronto, Ontario",Tags: #friends #BobDylan #BruceSpringsteen #MickJagger #springsteen #jager #dylan
1262,Bruce Springsteen,User_ID: 42383671,User_Name: maria,Text: #buenosdiasrockeros #musiclovers #martes #rockgirl #BruceSpringsteen  #thunderroad @ToniAlzu @carmelo_perez67… https://t.co/4lHSwTosjT,4/3/2018 6:37,9,0,60,Friends: 214,Location: madrid,Tags: #buenosdiasrockeros #musiclovers #martes #rockgirl #BruceSpringsteen #thunderroad
1263,Bruce Springsteen,User_ID: 45137216,User_Name: Skywarn Randy D.,Text: @ABC @RhondaFOX45Now Did they win or is that a #BruceSpringsteen concert #theboss,4/3/2018 3:59,0,0,390,Friends: 383,Location: Dayton Ohio,Tags: #BruceSpringsteen #theboss
1264,Bruce Springsteen,User_ID: 30823468,User_Name: Israel News,Text: #BruceSpringsteen’s guitarist saved by old #barmitzvah gift https://t.co/sOk19aasHy,4/3/2018 2:37,7,0,139101,Friends: 36358,"Location: Silicon Valley, California",Tags: #BruceSpringsteen’s #barmitzvah
1265,Bruce Springsteen,User_ID: 24253593,User_Name: Mesfin Fekadu,Text: backlogged 🎤 SWIPE 👉🏾 #ashanti #brucespringsteen #mgmt #demilovato #somo #jarule #melaniefiona… https://t.co/hYfX3Nig3a,4/3/2018 0:30,0,0,2178,Friends: 1283,Location: warwick ave.,Tags: #ashanti #brucespringsteen #mgmt #demilovato #somo #jarule #melaniefiona…
1266,Bruce Springsteen,User_ID: 963221518175088641,User_Name: Mariah,Text: RT @BSPinkCadillac: Springsteen on Broadway See more photos on our website https://t.co/agNZHVGFVI #springsteenonbroadway #brucespringstee…,4/3/2018 0:16,0,7,45,Friends: 180,"Location: Cafelândia, Brasil",Tags: #springsteenonbroadway #brucespringstee…
1267,Bruce Springsteen,User_ID: 991982018,User_Name: Davide ,Text: RT @BSPinkCadillac: Springsteen on Broadway See more photos on our website https://t.co/agNZHVGFV #springsteenonbroadway #brucespringstee…,4/2/2018 23:09,0,7,3162,Friends: 1469,Location: #EStreetNation / ITALY,Tags: #springsteenonbroadway #brucespringstee…
1268,Bruce Springsteen,User_ID: 225549905,User_Name: francesca,Text: RT @BSPinkCadillac: Springsteen on Broadway See more photos on our website https://t.co/agNZHVGFVI #springsteenonbroadway #brucespringstee…,4/2/2018 23:01,0,7,239,Friends: 413,Location: roma ,Tags: #springsteenonbroadway #brucespringstee…
1269,Bruce Springsteen,User_ID: 745672364,User_Name: John LaMond,Text: @SonyLegacyRecs I stopped listening to #BruceSpringsteen when he started doing free concerts for #HRC Fuck him!,4/2/2018 22:40,0,0,1105,Friends: 428,"Location: Buffalo, NY",Tags: #BruceSpringsteen #HRC
1270,Bruce Springsteen,User_ID: 886031408405389312,User_Name: Melissa Rose Ellis,Text: RT @BSPinkCadillac: SPRINGSTEEN on BROADWAY – 100° show – 28.03.2018 Read more on our website! https://t.co/VaZzefL0BO #BruceSpringsteen…,4/2/2018 22:35,0,4,13,Friends: 43,"Location: Lindenwold, NJ",Tags: #BruceSpringsteen…
1271,Bruce Springsteen,User_ID: 4833240020,User_Name: Carlos M. Rivera,"Text: RT @LeadershipPPF: ""I love to see your hair shining In the long summer's light I love to watch the stars fill the sky On a summer night"" #b…",4/2/2018 22:12,0,9,1477,Friends: 900,Location: USA,Tags: #b…
1272,Bruce Springsteen,User_ID: 4881739864,User_Name: ▶︎  Now Playing,Text: #曲名：Meeting Across The River #演奏：Bruce Springsteen #BruceSpringsteen,4/2/2018 22:06,0,0,1962,Friends: 4389,Location: iPod,Tags: #曲名：Meeting #演奏：Bruce #BruceSpringsteen
1273,Bruce Springsteen,User_ID: 308780040,User_Name: Jillian Thomas,"Text: She won’t stop screaming , “this should be in Hebrew.  You transcribe it, we’ll sing it, it will get in the radio i… https://t.co/ssQdf7dNAk",4/2/2018 21:56,0,0,513,Friends: 659,Location: New York,Tags:
1274,Bruce Springsteen,User_ID: 923834345470726144,User_Name: Bruce Sprungsteen,Text: 🎵I love to play my bongos in the morning🎵 #brucespringsteen #springsteen #estreetbanter https://t.co/xnESiiD2ks https://t.co/2xLLP1qkW2,4/2/2018 21:32,3,0,40,Friends: 0,Location: ,Tags: #brucespringsteen #springsteen #estreetbanter
1275,Bruce Springsteen,User_ID: 82196536,User_Name: David Luning,Text: RT @DAVIDLUNING: Thank you Bruce for an awesome song! #Danicinginthedark https://t.co/3BRVIlf0Zs #brucespringsteen  @springsteen,4/2/2018 21:20,0,1,1487,Friends: 1998,Location: California,Tags: #Danicinginthedark #brucespringsteen
1276,Bruce Springsteen,User_ID: 525769631,User_Name: Chiara Deleidi,Text: Back to the 70's! #33giri #vinile #brucespringsteen #bornintheusa #giradischi #crepes #70s… https://t.co/pxk6AJlC49,4/2/2018 21:20,0,0,27,Friends: 183,Location: ,Tags: #33giri #vinile #brucespringsteen #bornintheusa #giradischi #crepes #70s…
1277,Bruce Springsteen,User_ID: 2338242139,User_Name: RadiOmaha,Text: Now playing #BruceSpringsteen - Out in the Street on #RadiOmaha,4/2/2018 21:15,0,0,811,Friends: 712,"Location: Omaha, Nebraska ",Tags: #BruceSpringsteen #RadiOmaha
1278,Bruce Springsteen,User_ID: 748282916610936832,User_Name: Montreal's Mountain City Rock Radio,Text: Late 80's-early 90's Springsteen vinyl coming in Box Set #BruceSpringsteen #TheAlbumCollectionVol2 #ClassicRock… https://t.co/cwINSDKtEl,4/2/2018 21:11,0,0,86,Friends: 158,"Location: Montréal, Québec",Tags: #BruceSpringsteen #TheAlbumCollectionVol2 #ClassicRock…
1279,Bruce Springsteen,User_ID: 3004019488,User_Name: oWOW Radio,Text: I'm Chuck Matthews #brucespringsteen drops a limited-edition vinyl box set May 18 featuring newly remastered versio… https://t.co/U8OTR5YwnF,4/2/2018 21:00,0,0,2768,Friends: 2200,"Location: Cleveland, Ohio",Tags: #brucespringsteen$18
1280,Bruce Springsteen,User_ID: 940335268976103424,User_Name: Fromagerie NJ,"Text: #Acoustic #guitarist #JamieBrown performs at #Fromagerie this Thursday, April 5th. Enjoy half-priced #wines as Jami… https://t.co/yD1Rjj5K7X",4/2/2018 20:56,0,1,15,Friends: 44,"Location: Rumson, NJ",Tags: #Acoustic #guitarist #JamieBrown #Fromagerie #wines
1281,Bruce Springsteen,User_ID: 1084397318,User_Name: 9gennaio1900,Text: https://t.co/wDI0pTUHJ1 La più bella  #BruceSpringsteen,4/2/2018 19:57,0,0,1871,Friends: 1019,Location:    ROMA,Tags: #BruceSpringsteen
1282,Bruce Springsteen,User_ID: 1511848988,User_Name: vera stewart,"Text: RT @Much: #ICONS continues this week with @Nigelgcole's 2016 doc ""Bruce Springsteen: In His Own Words."" @springsteen #BruceSpringsteen http…",4/2/2018 19:24,0,194,3,Friends: 17,"Location: Washington, DC","Tags: #ICONS$2,016 #BruceSpringsteen"
1283,Bruce Springsteen,User_ID: 629282369,User_Name: Ⓥ M@nu ☮,Text: #BruceSpringsteen - Racing In The Street - Live 75-85 (#Vinyl) https://t.co/myQAYaoLpA via @YouTube,4/2/2018 18:34,1,0,2307,Friends: 1655,"Location: Nantes, France",Tags: #BruceSpringsteen
1284,Bruce Springsteen,User_ID: 426749885,User_Name: HOT LATIN MUSIC NETWORKS,Text: Bruce Springsteen relanzará su material discográfico https://t.co/EEN6ToPdFd #brucespringsteen #materialdiscográfico,4/2/2018 18:26,0,0,2453,Friends: 1564,"Location: Miami, FL",Tags: #brucespringsteen #materialdiscográfico
1285,Bruce Springsteen,User_ID: 29062963,User_Name: Brandy Vaughn,Text: #NowPlaying #DancingIntheDark by #BruceSpringsteen I love this song... makes me want to dance in my cube... https://t.co/ZfN9DT5Ncx,4/2/2018 17:01,0,0,331,Friends: 1473,Location: Washington,Tags: #NowPlaying #DancingIntheDark #BruceSpringsteen
1286,Bruce Springsteen,User_ID: 908086714090115073,User_Name: Livingston Library,"Text: Join us for our free lecture, Bruce Springsteen and His Layered Lyrics, on April 5th. Open to everyone!… https://t.co/GR3M5AZKQo",4/2/2018 17:01,0,0,66,Friends: 114,"Location: Livingston, NJ",Tags:…
1287,Bruce Springsteen,User_ID: 3126301475,User_Name: Red Cherry Radio,Text: Now playing #BruceSpringsteen - #MyCityOfRuins  #NonStopHits #70s80s90s00s #RedCherryRadio #PlayingNothingButHits,4/2/2018 17:00,0,0,412,Friends: 2212,Location: On-Line,Tags: #BruceSpringsteen #MyCityOfRuins #NonStopHits #70s80s90s00s #RedCherryRadio #PlayingNothingButHits
1288,Bruce Springsteen,User_ID: 807264204495486981,User_Name: TheOutrage,"Text: RT @groom_media: It's Monday, maybe you've got the Monday Blues and need a little Dancing in the Dark. https://t.co/N4k8gx9npe #brucespri…",4/2/2018 16:32,0,18,3487,Friends: 4579,Location: ,Tags: #brucespri…
1289,Bruce Springsteen,User_ID: 1673090610,User_Name: FACUNDO DOMINGUEZ,"Text: RT @groom_media: It's Monday, maybe you've got the Monday Blues and need a little Dancing in the Dark. https://t.co/N4k8gx9npe #brucespri…",4/2/2018 16:13,0,18,305,Friends: 630,"Location: General San Martín, Argentina",Tags: #brucespri…
1290,Bruce Springsteen,User_ID: 976641429194686470,User_Name: nguyen thi diu hoa,"Text: RT @groom_media: It's Monday, maybe you've got the Monday Blues and need a little Dancing in the Dark. https://t.co/N4k8gx9npe #brucespri…",4/2/2018 16:11,0,18,12,Friends: 465,Location: ,Tags: #brucespri…
1291,Bruce Springsteen,User_ID: 1398457218,User_Name: melodic DIRT,"Text: RT @RTNisRockin: Music Videos: 5 Of The Best So Far In 2018, We Think #MusicVideos #paramore #hayleywilliams #brucespringsteen #ROCKMUSIC h…",4/2/2018 16:11,0,1,11680,Friends: 11698,Location: ,Tags:$5 #MusicVideos #paramore #hayleywilliams #brucespringsteen #ROCKMUSIC
